clean_line1,clean_line2,line3,city,zip_code,label,phone,year,major_city,state,chain,address_standardized_ON_parenthesis,address_standardized_OFF_parenthesis,Address_Type,Exit_Number,Exit_From_Address,Exit_From_Label,Flagged,Flag_Reason,Is_Unclear_OCR,Main_Road,Secondary_Road,Exit_Number_2,Exit_Number_3,Tertiary_Road
"Las Vegas ( N ) , 89115 Maverick Truck Stop / 2 blks ( Rebel W on Tropicana )",702-644-1001 3225 NV 604 ( 1.5 mi E ),) HRS 24 S <U+2610> <U+2610><U+2610> <U+2610>,Las Vegas,89115,Maverick Truck Stop / 2 blks ( Rebel W on Tropicana ),702-644-1001,2008,Las Vegas,NV,,( 1.5 mi E ),3225 NV 604,Proper,,,,False,,False,NV 604,,,,
Las Vegas ( North ) ( 89115 ) Rebel # 8 ( Maverick Truck Stop ),6 702-644-1001 3225 NV 604 ( 1.5 mi E of I-15 Exit 46 ),) 24 SO <U+2610> <U+2610>,Las Vegas,89115,Rebel # 8 ( Maverick Truck Stop ),702-644-1001,2014,Las Vegas,NV,,( 1.5 mi E of I-15 Exit 46 ),3225 NV 604,Proper,,,,False,,False,NV 604,,,,
Las Vegas ( North ) ( 89115 ) Rebel # 8 ( Maverick Truck Stop ) ),702-644-1001 3225 NV 604 ( 1.5 mi E of I-15 Exit 46 ),24 25 S,Las Vegas,89115,Rebel # 8 ( Maverick Truck Stop ) ),702-644-1001,2015,Las Vegas,NV,,( 1.5 mi E of I-15 Exit 46 ),3225 NV 604,Proper,,,,False,,False,NV 604,,,,
Las Vegas ( North ) ( 89115 ) Rebel # 8 ( Maverick Truck Stop ),702-644-1001 3235 NV 604 ( 1.5 mi E of I-15 46 ),) 24 SO <U+25A1>,Las Vegas,89115,Rebel # 8 ( Maverick Truck Stop ),702-644-1001,2016,Las Vegas,NV,,( 1.5 mi E of I-15 46 ),3235 NV 604,Proper,,,,False,,False,NV 604,,,,
"Las Vegas ( W ) , 89124 Vegas Valley Travel Center",702-407-9034 I-15 Exit 27 ( SW Quadrant ),24,Las Vegas,89124,Vegas Valley Travel Center,702-407-9034,2006,Las Vegas,NV,,( SW Quadrant ),I-15 Exit 27 ,Exit,27,27,,False,,False,I-15,,,,
"Las Vegas ( W ) , 89124 Vegas Valley Travel Center ( Arco )",702-407-9034 I-15 Exit 27 ( SW Quadrant ),HRS AS,Las Vegas,89124,Vegas Valley Travel Center ( Arco ),702-407-9034,2007,Las Vegas,NV,,( SW Quadrant ),I-15 Exit 27 ,Exit,27,27,,False,,False,I-15,,,,
Las Vegas ( North ) ( 89165 ) Love's Travel Stop # 340,702-643-7398 I-15 Exit 64,24 2 <U+25A1> MO <U+25A1>,Las Vegas,89165,Love's Travel Stop # 340,702-643-7398,2014,Las Vegas,NV,Love's,,I-15 Exit 64,Exit,64,64,,False,,False,I-15,,,,
Las Vegas ( North ) ( 89165 ) Love's Travel Stop # 340 Blvd ) RS,702-643-7398 I-15 Exit 64 24,24 <U+2610> M <U+25A1>,Las Vegas,89165,Love's Travel Stop # 340 Blvd ) RS,702-643-7398,2015,Las Vegas,NV,Love's,,I-15 Exit 64 24,Exit,64,64,,False,,False,I-15,,,,
Las Vegas ( North ) ( 89165 ) Love's Travel Stop # 340,6 702-643-7398 I-15 Exit 64,<U+25A1> MO,Las Vegas,89165,Love's Travel Stop # 340,702-643-7398,2016,Las Vegas,NV,Love's,,I-15 Exit 64,Exit,64,64,,False,,False,I-15,,,,
Ely ( 89301 ) Silver Sage Travel Center ( Chevron ),775-289-6550 760 US 6-50 SE,24 MOO,Ely,89301,Silver Sage Travel Center ( Chevron ),775-289-6550,2014,Ely,NV,Chevron,,760 US 6-50 SE,Proper,,,,False,,False,US 6-50,,,,
Ely ( 89301 ) Silver Sage Travel Center ( Chevron ),775-289-6550 760 US 6-50 SE,24 M,Ely,89301,Silver Sage Travel Center ( Chevron ),775-289-6550,2015,Ely,NV,Chevron,,760 US 6-50 SE,Proper,,,,False,,False,US 6-50,,,,
E Ely ( 89301 ) Silver Sage Travel Center ( Chevron ),775-289-6550 763 US 6-50 SE,24 M O,Ely,89301,Silver Sage Travel Center ( Chevron ),775-289-6550,2016,Ely,NV,Chevron,,763 US 6-50 SE,Proper,,,,False,,False,US 6-50,,,,
"Fallon , 89406 Smedley's Chevron",775-423-5500 1755 W US 50,S T,Fallon,89406,Smedley's Chevron,775-423-5500,2006,Fallon,NV,Chevron,,1755 W US 50,Proper,,,,False,,False,US 50,,,,
"Fallon , 89406 Smedley's Chevron",775-423-5500 1755 W US 50,24 HRS 485,Fallon,89406,Smedley's Chevron,775-423-5500,2007,Fallon,NV,Chevron,,1755 W US 50,Proper,,,,False,,False,US 50,,,,
"Fallon , 89406 Smedley's Chevron US 6 )",775-423-5500 1755 W US 50,MRS 24 SO 00 O <U+2610> <U+2610>,Fallon,89406,Smedley's Chevron US 6 ),775-423-5500,2008,Fallon,NV,Chevron,,1755 W US 50,Proper,,,,False,,False,US 50,,,,
Fallon ( 89406 ) Smedley's Chevron,775-423-5500 1755 W US 50,<U+25A1> S,Fallon,89406,Smedley's Chevron,775-423-5500,2014,Fallon,NV,Chevron,,1755 W US 50,Proper,,,,False,,False,US 50,,,,
Fallon ( 89406 ) Golden Gate Petroleum,775-423-5500 1755 W US 50,S 0,Fallon,89406,Golden Gate Petroleum,775-423-5500,2015,Fallon,NV,,,1755 W US 50,Proper,,,,False,,False,US 50,,,,
"Fernley , 89408 Fernley Truck Inn",775-351-1000 I-80 Exit 48,48 49 <U+2610>,Fernley,89408,Fernley Truck Inn,775-351-1000,2006,Fernley,NV,,,I-80 Exit 48,Exit,48,48,,False,,False,I-80,,,,
", 89408 Fernley Truck Inn",DFernley 2775-351-1000 I-80 Exit 48,24 HRS XL,,89408,Fernley Truck Inn,775-351-1000,2007,Fernley,NV,,,I-80 Exit 48,Exit,48,48,,False,,False,I-80,,,,
"D Fernley , 89408 Fernley Truck Inn )",775-351-1000 I-80 Exit 48,24 XLO 24,Fernley,89408,Fernley Truck Inn ),775-351-1000,2008,Fernley,NV,,,I-80 Exit 48,Exit,48,48,,False,,False,I-80,,,,
"Fernley , 89408 Winners Corner # 50",775-575-1990 I-80 Exit 48,S,Fernley,89408,Winners Corner # 50,775-575-1990,2006,Fernley,NV,,,I-80 Exit 48,Exit,48,48,,False,,False,I-80,,,,
"Fernley , 89408 Winners Corner # 50 ( Texaco )",775-575-1990 I-80 Exit 48,24 HRS S 000,Fernley,89408,Winners Corner # 50 ( Texaco ),775-575-1990,2007,Fernley,NV,Texaco,,I-80 Exit 48,Exit,48,48,,False,,False,I-80,,,,
"Fernley , 89408 Big Wheel Truck",775-575-1990 I-80 Exit 48 Stop # 50 ( Texaco ),HAS 24 S <U+2610> <U+2610>,Fernley,89408,Big Wheel Truck,775-575-1990,2008,Fernley,NV,,( Texaco ),I-80 Exit 48 Stop # 50 ,Exit,48,48,,False,,False,I-80,,,,
Fernley ( 89408 ) Terrible's Travel Center,775-575-5919 I-80 Exit 48,24 M <U+25A1> <U+2610>,Fernley,89408,Terrible's Travel Center,775-575-5919,2014,Fernley,NV,,,I-80 Exit 48,Exit,48,48,,False,,False,I-80,,,,
D Fernley ( 89408 ) Flying J Travel Plaza # 1005,775-575-5919 I-80 Exit 48 pilot,24 MO 24,Fernley,89408,Flying J Travel Plaza # 1005,775-575-5919,2015,Fernley,NV,Flying J,,I-80 Exit 48 pilot,Exit,48,48,,False,,False,I-80,,,,
D Fernley ( 89408 ) Flying J Travel Plaza # 1005,775-575-5919 I-80 Exit 48,FLYING J 24 L 24 24,Fernley,89408,Flying J Travel Plaza # 1005,775-575-5919,2016,Fernley,NV,Flying J,,I-80 Exit 48,Exit,48,48,,False,,False,I-80,,,,
Hawthorne ( 89415 ) Golden Gate ( 76 ),775-316-8737 US 95 Bypass N & F St,24 M,Hawthorne,89415,Golden Gate ( 76 ),775-316-8737,2016,Hawthorne,NV,,,US 95 Bypass N & F St,empty,,,,False,,False,US 95,F St,,,
"Mill City , 89418 TravelCenters of America ( Arco )",775-538-7306 I-80 Exit 149 EB / 151 WB TA,FIRS XL,Mill City,89418,TravelCenters of America ( Arco ),775-538-7306,2006,Imlay,NV,TravelCenters,,I-80 Exit 149 EB / 151 WB TA,Exit,149,149,,False,,False,I-80,,151.0,,
", 89418 TravelCenters of America # 181",CMill 3775-538-7306 City I-80 Exit 149 EB / 151 WB,XL,,89418,TravelCenters of America # 181,775-538-7306,2007,Imlay,NV,TravelCenters,,City I-80 Exit 149 EB / 151 WB,Exit,149,149,,False,,False,I-80,,151.0,,
"C / Mill City , 89418 I-15 TravelCenters Exit 122 of America # 181",31775-538-7306 I-80 Exit 149 EB / 151 WB,24 XL 24 <U+25A1> <U+25A1>,/ Mill City,89418,I-15 TravelCenters Exit 122 of America # 181,775-538-7306,2008,Imlay,NV,TravelCenters,,I-80 Exit 149 EB / 151 WB,Exit,149,149,122.0,False,,False,I-80,,151.0,,
Mill City ( 89418 ) I-15 TA Mill Exit City 122 # 181 ( Valero ),775-538-7311 I-80 Exit 149 EB / 151 WB,24 D XL,Mill City,89418,I-15 TA Mill Exit City 122 # 181 ( Valero ),775-538-7311,2014,Imlay,NV,Valero,,I-80 Exit 149 EB / 151 WB,Exit,149,149,,False,,False,I-80,,151.0,,
Mill City ( 89418 ) I-15 TA Mill Exit City 122 # 181 ( Valero ) 24 HORS,775-538-7311 I-80 Exit 149 EB / 151 WB A PARD,HORS PARD XL <U+25A1>,Mill City,89418,I-15 TA Mill Exit City 122 # 181 ( Valero ) 24 HORS,775-538-7311,2015,Imlay,NV,Valero,,I-80 Exit 149 EB / 151 WB A PARD,Exit,149,149,,False,,False,I-80,,151.0,,
7702-346-8881 CMill City ( 89418 ) I-15 TA Mill Exit City 122 # 181 ( Valero ),775-538-7311 I-80 Exit 149 EB / 151 WB,24 XL D <U+25A1>,Mill City,89418,I-15 TA Mill Exit City 122 # 181 ( Valero ),775-538-7311,2016,Imlay,NV,Valero,,I-80 Exit 149 EB / 151 WB,Exit,149,149,,False,,False,I-80,,151.0,,
Lovelock ( 89419 ) Golden Gate,775-273-7700 I-80 Exit 106,24 SO,Lovelock,89419,Golden Gate,775-273-7700,2015,Lovelock,NV,,,I-80 Exit 106,Exit,106,106,,False,,False,I-80,,,,
Lovelock ( 89419 ) Golden Gate ( Conoco ),775-273-7700 I-80 Exit 106,24 SO D,Lovelock,89419,Golden Gate ( Conoco ),775-273-7700,2016,Lovelock,NV,Conoco,,I-80 Exit 106,Exit,106,106,,False,,False,I-80,,,,
Lovelock ( 89419 ) Golden Gate,775-273-7800 I-80 Exit 106,24 S,Lovelock,89419,Golden Gate,775-273-7800,2014,Lovelock,NV,,,I-80 Exit 106,Exit,106,106,,False,,False,I-80,,,,
Clark Station ( 89434 ) Golden Gate Auto Truck Plaza,775-473-6800 I-80 Exit 32 ( USA Pkwy - 1.5 mi SE ),24 M,Clark Station,89434,Golden Gate Auto Truck Plaza,775-473-6800,2014,Sparks,NV,,( USA Pkwy - 1.5 mi SE ),I-80 Exit 32 ,Exit,32,32,,False,,False,I-80,,,,
D Clark Station ( 89434 ) Golden Gate Auto Truck Plaza,775-473-6800 I-80 Exit 32 ( USA Pkwy - 1.5 mi ) AMBEST,IN MOO <U+2610> <U+2610>,Clark Station,89434,Golden Gate Auto Truck Plaza,775-473-6800,2015,Sparks,NV,,( USA Pkwy - 1.5 mi ) AMBEST,I-80 Exit 32 ,Exit,32,32,,False,,False,I-80,,,,
D Clark Station ( 89434 ) Golden Gate Auto Truck Plaza,775-473-6800 I-80 Exit 32 ( USA Pkwy - 1.5 mi,DRS 24 MO <U+25A1>,Clark Station,89434,Golden Gate Auto Truck Plaza,775-473-6800,2016,Sparks,NV,,( USA Pkwy - 1.5 mi,I-80 Exit 32 ,Exit,32,32,,False,,False,I-80,,,,
"Verdi , 89439 Boomtown Casino / Truck Stop",775-345-8672 I-80 Exit 4 ( Boomtown - Garson Rd ),L O,Verdi,89439,Boomtown Casino / Truck Stop,775-345-8672,2006,Verdi,NV,,( Boomtown - Garson Rd ),I-80 Exit 4 ,Exit,4,4,,False,,False,I-80,,,,
"Verdi , 89439 Boomtown Casino / Truck Stop",775-345-8672 I-80 Exit 4 ( Boomtown - Garson Rd ),24 XL,Verdi,89439,Boomtown Casino / Truck Stop,775-345-8672,2007,Verdi,NV,,( Boomtown - Garson Rd ),I-80 Exit 4 ,Exit,4,4,,False,,False,I-80,,,,
B Winnemucca ( 89445 ) Pilot Travel Center # 485,775-625-2800 I-80 Exit 173 ( W Interchange ),<U+2610> XL,Winnemucca,89445,Pilot Travel Center # 485,775-625-2800,2014,Winnemucca,NV,Pilot,( W Interchange ),I-80 Exit 173 ,Exit,173,173,,False,,False,I-80,,,,
B Winnemucca ( 89445 ) Pilot Travel Center # 485 plot,3 775-625-2800 I-80 Exit 173 ( W Interchange ),24 XL,Winnemucca,89445,Pilot Travel Center # 485 plot,775-625-2800,2015,Winnemucca,NV,Pilot,( W Interchange ),I-80 Exit 173 ,Exit,173,173,,False,,False,I-80,,,,
Winnemucca ( 89445 ) Pilot Travel Center # 485,775-625-2800 I-80 Exit 173 ( W Interchange ),Pos 24 XL 24,Winnemucca,89445,Pilot Travel Center # 485,775-625-2800,2016,Winnemucca,NV,Pilot,( W Interchange ),I-80 Exit 173 ,Exit,173,173,,False,,False,I-80,,,,
D Reno ( 89506 ) Golden Gate,775-971-3801 US 395 Exit 73 ( Golden Valley W ),24 <U+2610> <U+2610>,Reno,89506,Golden Gate,775-971-3801,2014,Reno,NV,,( Golden Valley W ),US 395 Exit 73 ,Exit,73,73,,False,,False,US 395,,,,
D Reno ( 89506 ) Golden Gate,775-971-3801 US 395 Exit 73 ( Golden Valley W ),24 <U+2610> <U+25A1> <U+25A1>,Reno,89506,Golden Gate,775-971-3801,2015,Reno,NV,,( Golden Valley W ),US 395 Exit 73 ,Exit,73,73,,False,,False,US 395,,,,
D Reno ( 89506 ) Golden Gate,775-971-3801 US 395 Exit 73 ( Golden Valley W ),24 <U+2610> <U+25A1>,Reno,89506,Golden Gate,775-971-3801,2016,Reno,NV,,( Golden Valley W ),US 395 Exit 73 ,Exit,73,73,,False,,False,US 395,,,,
"Reno , 89512 Nite -N - Day",775-329-4015 2500 E 4th St,HRS,Reno,89512,Nite -N - Day,775-329-4015,2006,Reno,NV,,,2500 E 4th St,Proper,,,,False,,False,4th St,,,,
"Reno , 89512 Nite -N - Day ( Shell )",775-329-4015 2500 E 4th St,,Reno,89512,Nite -N - Day ( Shell ),775-329-4015,2007,Reno,NV,Shell,,2500 E 4th St,Proper,,,,False,,False,4th St,,,,
"Reno , 89512 Nite -N- Day ( Shell )",775-329-4015 2500 E 4th St,<U+2610> <U+2610> <U+2610><U+2610>,Reno,89512,Nite -N- Day ( Shell ),775-329-4015,2008,Reno,NV,Shell,,2500 E 4th St,Proper,,,,False,,False,4th St,,,,
D Reno ( 89512 ) Nite -N - Day ( Valero ),775-329-4015 2500 E 4th St,<U+2610> <U+2610>,Reno,89512,Nite -N - Day ( Valero ),775-329-4015,2014,Reno,NV,Valero,,2500 E 4th St,Proper,,,,False,,False,4th St,,,,
B Wells ( 89835 ) Love's Travel Stop # 365,775-752-9915 I-80 Exit 352 ( US 93 S ),M,Wells,89835,Love's Travel Stop # 365,775-752-9915,2014,Wells,NV,Love's,( US 93 S ),I-80 Exit 352 ,Exit,352,352,,False,,False,I-80,,,,
B Wells ( 89835 ) Love's Travel Stop # 365,6 775-752-9915 I-80 Exit 352 ( US 93 S ),24 <U+2610> M,Wells,89835,Love's Travel Stop # 365,775-752-9915,2015,Wells,NV,Love's,( US 93 S ),I-80 Exit 352 ,Exit,352,352,,False,,False,I-80,,,,
B Wells ( 89835 ) Love's Travel Stop # 365,775-752-9915 I-80 Exit 352 ( US 93 S ),24 MO 024 0,Wells,89835,Love's Travel Stop # 365,775-752-9915,2016,Wells,NV,Love's,( US 93 S ),I-80 Exit 352 ,Exit,352,352,,False,,False,I-80,,,,
Los Angeles ( 90021 ) DeWitt Fuel Stop / Blue Beacon ( CFN ),213-477-1060 I-10 Exit 15 B ( 3 blks S on Alameda ),24 24 <U+25A1> <U+2610>,Los Angeles,90021,DeWitt Fuel Stop / Blue Beacon ( CFN ),213-477-1060,2015,Los Angeles,CA,,( 3 blks S on Alameda ),I-10 Exit 15 B ,Exit,15,15,,False,,False,I-10,,,,
Los Angeles ( 90021 ) DeWitt Fuel Stop / Blue Beacon ( CFN ),213-477-1060 I-10 Exit 15 B ( 3 blks S on Alameda ),24 225 <U+25A1> <U+25A1>,Los Angeles,90021,DeWitt Fuel Stop / Blue Beacon ( CFN ),213-477-1060,2016,Los Angeles,CA,,( 3 blks S on Alameda ),I-10 Exit 15 B ,Exit,15,15,,False,,False,I-10,,,,
Los Angeles ( 90021 ) CT Fuel Stop,5 213-749-7667 I-10 Exit 15 B ( Alameda & 14th ),24 <U+2610>,Los Angeles,90021,CT Fuel Stop,213-749-7667,2014,Los Angeles,CA,,( Alameda & 14th ),I-10 Exit 15 B ,Exit,15,15,,False,,False,I-10,,,,
Los Angeles ( 90021 ) DeWitt Fuel Stop ( CFN Cardlock ),5 626-444-2691 I-10 Exit 15 B ( 3 blks S on Alameda ),24 38 <U+2610> <U+25A1> <U+2610>,Los Angeles,90021,DeWitt Fuel Stop ( CFN Cardlock ),626-444-2691,2014,Los Angeles,CA,,( 3 blks S on Alameda ),I-10 Exit 15 B ,Exit,15,15,,False,,False,I-10,,,,
"Vernon , 90028 West Coast Petroleum",323-267-0706 3308 Bandini ( 2 mi W of I -,24 HRS +91 <U+2610>,Vernon,90028,West Coast Petroleum,323-267-0706,2006,Los Angeles,CA,,( 2 mi W of I -,3308 Bandini,Proper,,,,False,,False,3308 Bandini,,,,
"Vernon , 90028 Vernon Truck Wash",5 323-267-0706 3308 Bandini ( 2 mi W of I-710 ),24,Vernon,90028,Vernon Truck Wash,323-267-0706,2007,Los Angeles,CA,,( 2 mi W of I-710 ),3308 Bandini,Proper,,,,False,,False,3308 Bandini,,,,
"Vernon , 90028 Vernon Truck Wash",323-267-0706 3308 Bandini ( 2 mi W of I-710 ) .,HRS 24 S 00,Vernon,90028,Vernon Truck Wash,323-267-0706,2008,Los Angeles,CA,,( 2 mi W of I-710 ) .,3308 Bandini,Proper,,,,False,,False,3308 Bandini,,,,
Vernon ( 90058 ) Vernon Truck Wash ( Speedy Fuel ),323-267-0706 3308 Bandini ( 2 mi W of I-710 ),24 24 S,Vernon,90058,Vernon Truck Wash ( Speedy Fuel ),323-267-0706,2014,Los Angeles,CA,,( 2 mi W of I-710 ),3308 Bandini,Proper,,,,False,,False,3308 Bandini,,,,
Vernon ( 90058 ) Vernon Truck Wash W ( Speedy of I-710 Fuel ) ),323-267-0706 3308 Bandini ( 2 mi W I -,<U+25A1>,Vernon,90058,Vernon Truck Wash W ( Speedy of I-710 Fuel ) ),323-267-0706,2015,Los Angeles,CA,,( 2 mi W I -,3308 Bandini,Proper,,,,False,,False,3308 Bandini,,,,
Vernon ( 90058 ) Vernon Truck Wash ( Speedy - Fuel ) ),323-267-0706 3308 Bandini ( 2 mi W of I - ),SOO <U+25A1>,Vernon,90058,Vernon Truck Wash ( Speedy - Fuel ) ),323-267-0706,2016,Los Angeles,CA,,( 2 mi W of I - ),3308 Bandini,Proper,,,,False,,False,3308 Bandini,,,,
Bell Gardens ( 90201 ) Webb's Chevron,"323-771-1932 I-710 X 15 ( E to Eastern , N to Gage )",HRS 24 D,Bell Gardens,90201,Webb's Chevron,323-771-1932,2016,Bell Gardens,CA,Chevron,"( E to Eastern , N to Gage )",I-710 X 15 ,Exit,15,15,,False,,False,I-710,,,,
"Bell Gardens , 90201 Webb Truck Service ( Chevron )",323-773-2673 I-710 Ex 15 ( Florence to Gage Ave ),<U+2610>,Bell Gardens,90201,Webb Truck Service ( Chevron ),323-773-2673,2006,Bell Gardens,CA,Chevron,( Florence to Gage Ave ),I-710 Ex 15 ,Exit,15,15,,False,,False,I-710,,,,
"Bell Gardens , 90201 Webb Truck Service ( Chevron )",323-773-2673 I-710 Ex 15 ( Florence to Gage Ave ),24 000,Bell Gardens,90201,Webb Truck Service ( Chevron ),323-773-2673,2007,Bell Gardens,CA,Chevron,( Florence to Gage Ave ),I-710 Ex 15 ,Exit,15,15,,False,,False,I-710,,,,
"Bell Gardens , 90201 Webb Truck Service ( Chevron )",323-773-2673 I-710 Ex 15 ( Florence to Gage Ave ),) HIRUS 24 D,Bell Gardens,90201,Webb Truck Service ( Chevron ),323-773-2673,2008,Bell Gardens,CA,Chevron,( Florence to Gage Ave ),I-710 Ex 15 ,Exit,15,15,,False,,False,I-710,,,,
C Bell Gardens ( 90201 ) Webb's Auto & Truck Service ( Chevron ),"323-773-2673 I-710 X 15 ( E to Eastern , N to Gage )",) 24 D,Bell Gardens,90201,Webb's Auto & Truck Service ( Chevron ),323-773-2673,2014,Bell Gardens,CA,Chevron,"( E to Eastern , N to Gage )",I-710 X 15 ,Exit,15,15,,False,,False,I-710,,,,
C Bell Gardens ( 90201 ) Webb's Auto & Truck Service ) ( Chevron ),"4 323-773-2673 I-710 X 15 ( E to Eastern , N to",24 32 D,Bell Gardens,90201,Webb's Auto & Truck Service ) ( Chevron ),323-773-2673,2015,Bell Gardens,CA,Chevron,"( E to Eastern , N to",I-710 X 15 ,Exit,15,15,,False,,False,I-710,,,,
"Huntington Park , 90255 Slauson Shell",323-589-3576 2400 E Slauson,S,Huntington Park,90255,Slauson Shell,323-589-3576,2006,Huntington Park,CA,Shell,,2400 E Slauson,Proper,,,,False,,False,2400 E,,,,
"Huntington Park , 90255 Slauson Shell",323-589-3576 2400 E Slauson,24,Huntington Park,90255,Slauson Shell,323-589-3576,2007,Huntington Park,CA,Shell,,2400 E Slauson,Proper,,,,False,,False,2400 E,,,,
"Huntington Park , 90255 Slauson Shell",323-589-3576 2400 E Slauson,24 <U+2610>,Huntington Park,90255,Slauson Shell,323-589-3576,2008,Huntington Park,CA,Shell,,2400 E Slauson,Proper,,,,False,,False,2400 E,,,,
"H Buena Park , 90621 Buena Park Star Mart ( Shell )",714-739-4777 I-5 Exit 117 ( Artesia E to Manchester ),24 489 XL 24 <U+25A1>,Buena Park,90621,Buena Park Star Mart ( Shell ),714-739-4777,2006,Buena Park,CA,Shell,( Artesia E to Manchester ),I-5 Exit 117 ,Exit,117,117,,False,,False,I-5,,,,
"C Montebello , 90640 Dewitt Petroleum","323-725-1659 I-5 Exit 126 B ( Slausen E , N on Chapin )",) 24 00,Montebello,90640,Dewitt Petroleum,323-725-1659,2008,Montebello,CA,,"( Slausen E , N on Chapin )",I-5 Exit 126 B ,Exit,126,126,,False,,False,I-5,,,,
C Montebello ( 90640 ) DeWitt Fuel Stop,"5 323-725-1659 I-5 Exit 126 B ( Slauson E , N on Chapin )",) 1,Montebello,90640,DeWitt Fuel Stop,323-725-1659,2014,Montebello,CA,,"( Slauson E , N on Chapin )",I-5 Exit 126 B ,Exit,126,126,,False,,False,I-5,,,,
Montebello ( 90640 ) DeWitt Fuel ( W Stop jct ),323-725-1659 I-5 Exit 126 B (,) B D,Montebello,90640,DeWitt Fuel ( W Stop jct ),323-725-1659,2015,Montebello,CA,,(,I-5 Exit 126 B ,Exit,126,126,,False,,False,I-5,,,,
Montebello ( 90640 ) SC Fuels,"5 / 323-725-1659 I-5 Exit 126 B ( Slauson E , N on Chapin )",<U+2610> <U+2610> <U+2610> 0 <U+2610> <U+2610>,Montebello,90640,SC Fuels,323-725-1659,2016,Montebello,CA,,"( Slauson E , N on Chapin )",I-5 Exit 126 B ,Exit,126,126,,False,,False,I-5,,,,
"Commerce , 90640 Unified Gas","5 323-726-1474 I-5 Exit 128B ( Washington , 5 blks E )",,Commerce,90640,Unified Gas,323-726-1474,2006,Montebello,CA,,"( Washington , 5 blks E )",I-5 Exit 128B ,Exit,128B,128B,,False,,False,I-5,,,,
"Commerce , 90640 Valero",323-726-1474 I-5 Exit 128 B ( E to 1436 W Washington ),),Commerce,90640,Valero,323-726-1474,2007,Montebello,CA,Valero,( E to 1436 W Washington ),I-5 Exit 128 B ,Exit,128,128,,False,,False,I-5,,,,
"Commerce , 90640 Valero",5 323-726-1474 I-5 Exit 128 B ( E to 1436 W Washington ),) 24 HRS 00,Commerce,90640,Valero,323-726-1474,2008,Montebello,CA,Valero,( E to 1436 W Washington ),I-5 Exit 128 B ,Exit,128,128,,False,,False,I-5,,,,
Montebello ( 90640 ) CAT Scale & Fuel,323-726-1474 I-5 Exit 128 B ( E to 1436 W Washington ),24 <U+2610> <U+2610> D,Montebello,90640,CAT Scale & Fuel,323-726-1474,2016,Montebello,CA,,( E to 1436 W Washington ),I-5 Exit 128 B ,Exit,128,128,,False,,False,I-5,,,,
"C Montebello , 90640 AMF Distributors","323-887-7000 I-5 Exit 126B ( Slausen E , N on Chapin )",) HR $ -,Montebello,90640,AMF Distributors,323-887-7000,2006,Montebello,CA,,"( Slausen E , N on Chapin )",I-5 Exit 126B ,Exit,126B,126B,,False,,False,I-5,,,,
"C Montebello , 90640 AMF Distributors","323-887-7000 I-5 Exit 126 B ( Slausen E , N on",) HRS 24,Montebello,90640,AMF Distributors,323-887-7000,2007,Montebello,CA,,"( Slausen E , N on",I-5 Exit 126 B ,Exit,126,126,,False,,False,I-5,,,,
"Long Beach , 90802 Port Petroleum ( Chevron )",562-437-0122 I-710 Ex 1 B SB ( Pico Ave ),) HRS 24,Long Beach,90802,Port Petroleum ( Chevron ),562-437-0122,2006,Long Beach,CA,Chevron,( Pico Ave ),I-710 Ex 1 B SB ,Exit,1,1,,False,,False,I-710,,,,
"Long Beach , 90802 Port Petroleum",562-437-0122 I-710 Ex 1 B SB ( Pico Ave - Pier D ),000,Long Beach,90802,Port Petroleum,562-437-0122,2007,Long Beach,CA,,( Pico Ave - Pier D ),I-710 Ex 1 B SB ,Exit,1,1,,False,,False,I-710,,,,
"Long Beach , 90802 Port Petroleum",51562-437-0122 I-710 Exit 1 B SB ( Pico Ave - Pier D ),<U+2610>,Long Beach,90802,Port Petroleum,562-437-0122,2008,Long Beach,CA,,( Pico Ave - Pier D ),I-710 Exit 1 B SB ,Exit,1,1,,False,,False,I-710,,,,
D Long Beach ( 90805 ) Viva,562-984-9231 I-710 Exit 7 NB / 7 B SB ( 1 blk N ),24 FR <U+2610>,Long Beach,90805,Viva,562-984-9231,2014,Long Beach,CA,,( 1 blk N ),I-710 Exit 7 NB / 7 B SB ,Exit,7,7,,False,,False,I-710,,7.0,,
"Long Beach , 90810 Long Beach Travel Center ( Shell )",562-432-0505 I-710 Ex 2 ( CA 14 blks E to 1670 W PCH ),PCH ) ) 24 <U+2610>,Long Beach,90810,Long Beach Travel Center ( Shell ),562-432-0505,2006,Long Beach,CA,Shell,( CA 14 blks E to 1670 W PCH ),I-710 Ex 2 ,Exit,2,2,,False,,False,I-710,,,,
"Long Beach , 90810 Long Beach Travel Center ( Shell )",562-432-0505 I-710 Ex 2 ( 2 blks W to 1670 W CA 1 ),) HRS 24 000,Long Beach,90810,Long Beach Travel Center ( Shell ),562-432-0505,2007,Long Beach,CA,Shell,( 2 blks W to 1670 W CA 1 ),I-710 Ex 2 ,Exit,2,2,,False,,False,I-710,,,,
"Long Beach , 90810 Long Beach Travel Center ( Shell ) ( CA 1 )",562-432-0505 I-710 Ex 2 ( 2 blks W to 1670 PCH ( CA 1 ),1 ) ) 24 <U+2610>,Long Beach,90810,Long Beach Travel Center ( Shell ) ( CA 1 ),562-432-0505,2008,Long Beach,CA,Shell,( 2 blks W to 1670 PCH ( CA 1 ),I-710 Ex 2 ,Exit,2,2,,False,,False,I-710,,,,
