clean_line1,clean_line2,city,zip_code,label,phone,state,chain,has_phone_match,Success_Match_Rate,Phone_Success_Match_Rate
Otay Mesa ( 92154 ) Pilot Travel Center # 343 E,619-661-9558 CA 905 & CA 125,Otay Mesa,92154,Pilot Travel Center # 343 E,619-661-9558,CA,Pilot,True,6/6 successful match,True
Otay Mesa ( 92154 ) Pilot Travel Center # 343 E,619-661-9558 CA 905 Exit 7 ( N to Otay Mesa E ),Otay Mesa,92154,Pilot Travel Center # 343 E,619-661-9558,CA,Pilot,True,6/6 successful match,True
Otay Mesa ( 92154 ) La Media Travel Center ( Chevron Mesa Rd ) E ),619-671-0700 CA 905 Exit 7 ( N to Otay,Otay Mesa,92154,La Media Travel Center ( Chevron Mesa Rd ) E ),619-671-0700,CA,Chevron,True,7/6 successful match,True
"Coachella , 92201 Texaco Truck Stop","6 760-342-3999 I-10 Exit 146 ( Dillon Rd , 1.5 mi S )",Coachella,92201,Texaco Truck Stop,760-342-3999,CA,Texaco,False,6/6 successful match,False
"Coachella , 92201 Indio Truck Stop","6 760-342-3999 I-10 Exit 146 ( Dillon Rd , 1.5 mi S )",Coachella,92201,Indio Truck Stop,760-342-3999,CA,,False,7/6 successful match,False
"Coachella , 92201 Indio Truck Stop","6 760-342-3999 I-10 Exit 146 ( Dillon Rd , 1.5 mi S )",Coachella,92201,Indio Truck Stop,760-342-3999,CA,,False,7/6 successful match,False
Coachella ( 92201 ) Indio Truck Stop,"6 760-342-3999 I-10 Exit 146 ( Dillon Rd , 1.5 mi S )",Coachella,92201,Indio Truck Stop,760-342-3999,CA,,False,7/6 successful match,False
Coachella ( 92201 ) Indio Truck Stop,"760-342-3999 I-10 Exit 146 ( Dillon Rd , 1.5 mi S )",Coachella,92201,Indio Truck Stop,760-342-3999,CA,,False,7/6 successful match,False
"Banning , 92220 Royal Service",951-845-4391 I-10 Exit 96 ( Highland Springs Ave ),Banning,92220,Royal Service,951-845-4391,CA,,False,7/6 successful match,False
Calexico USA Gasoline # 870,760-357-9391 CA 7 ( S of CA 98-4 mi E of town ),,92231,,760-357-9391,CA,,False,7/6 successful match,False
"Calexico , 92231 USA Gasoline # 870",760-357-9391 CA 7 ( S of CA 98 -4 mi E of town ),Calexico,92231,USA Gasoline # 870,760-357-9391,CA,,False,7/6 successful match,False
Calexico ( 92231 ) USA Gasoline # 68114,760-357-9391 CA 98 & CA 7 S ( 4 mi E of town ),Calexico,92231,USA Gasoline # 68114,760-357-9391,CA,,False,7/6 successful match,False
Calexico ( 92231 ) USA Gasoline # 68114 St ),760-357-9391 CA 98 & CA 7 S ( 4 mi E,Calexico,92231,USA Gasoline # 68114 St ),760-357-9391,CA,,False,7/6 successful match,False
Calexico ( 92231 ) USA Gasoline # 68114,7 760-357-9391 CA 98 & CA 7 S ( 4 mi E of town ),Calexico,92231,USA Gasoline # 68114,760-357-9391,CA,,False,7/6 successful match,False
"EI Centro , 92243 7-11 Food Store ( Citgo )",6 760-352-4383 I-8 Exit 115 ( 4th Ave ),Centro,92243,7-11 Food Store ( Citgo ),760-352-4383,CA,Citgo,False,5/6 successful match,False
"EI Centro , 92243 7-11 Food Store",6 760-352-4383 I-8 Exit 115 ( 4th Ave ),Centro,92243,7-11 Food Store,760-352-4383,CA,,False,5/6 successful match,False
"EI Centro , 92243 7-11 Food Store",6 760-352-4383 I-8 Exit 115 ( 4th Ave ),Centro,92243,7-11 Food Store,760-352-4383,CA,,False,5/6 successful match,False
"EI Centro , 92243 Truck Stop 111","760-353-3303 I-8 Exit 118 B ( CA 111 , 1/4 mi N )",Centro,92243,Truck Stop 111,760-353-3303,CA,,False,7/6 successful match,False
"EI Centro , 92243 Truck Stop 111 ( Shell )","760-353-3303 I-8 Exit 118 B ( CA 111 , 1/4 mi N )",Centro,92243,Truck Stop 111 ( Shell ),760-353-3303,CA,Shell,False,6/6 successful match,False
"EI Centro , 92243 Truck Stop 111 ( Shell )","6 760-353-3303 I-8 Exit 118 B ( CA 111 , 1/4 mi N )",Centro,92243,Truck Stop 111 ( Shell ),760-353-3303,CA,Shell,False,6/6 successful match,False
EI Centro ( 92243 ) Truck Stop 111 ( Shell ),6 760-353-3303 I-8 Exit 118 B ( 1 mi N on CA 111 ),Centro,92243,Truck Stop 111 ( Shell ),760-353-3303,CA,Shell,False,6/6 successful match,False
"Ocotillo , 92259 OTU Fuel Mart",6 760-358-7324 I-8 Exit 89 ( Imperial Hwy N ),Ocotillo,92259,OTU Fuel Mart,760-358-7324,CA,,False,2/6 successful match,False
"Ocotillo , 92259 OTU Fuel Mart )",6 760-358-7324 I-8 Exit 89 ( Imperial Hwy N ),Ocotillo,92259,OTU Fuel Mart ),760-358-7324,CA,,False,2/6 successful match,False
"Ocotillo , 92259 Desert Fuel Stop ( 76 )",6 760-358-7731 I-8 Exit 89 ( Imperial Hwy S ),Ocotillo,92259,Desert Fuel Stop ( 76 ),760-358-7731,CA,,False,2/6 successful match,False
"Ocotillo , 92259 Desert Fuel Stop S )",760-358-7731 I-8 Exit 89 ( Imperial ( 76 ),Ocotillo,92259,Desert Fuel Stop S ),760-358-7731,CA,,False,2/6 successful match,False
Salton City ( 92274 ) Salton Sea Truck Stop ( BP ),6 760-394-1024 CA 86 & Marina Dr,Salton City,92274,Salton Sea Truck Stop ( BP ),760-394-1024,CA,BP,True,7/6 successful match,True
Salton City ( 92274 ) AM / PM ( Arco ),6 760-394-1024 CA 86 & Marina Dr,Salton City,92274,AM / PM ( Arco ),760-394-1024,CA,,True,7/6 successful match,True
Salton City ( 92274 ) AM / PM ( Arco ),6 760-394-1024 CA 86 & Marina Dr,Salton City,92274,AM / PM ( Arco ),760-394-1024,CA,,True,7/6 successful match,True
"Salton Sea Bch , 92274 Torres Martinez Travel Center ( 76 )",760-395-1404 33095 CA 86,Salton Sea Bch,92274,Torres Martinez Travel Center ( 76 ),760-395-1404,CA,,True,7/6 successful match,True
"Salton Sea Beach , 92274 Torres Martinez Travel Center W to Terven S )",6 760-395-1404 3095 CA 86 ( 76 ),Salton Sea Beach,92274,Torres Martinez Travel Center W to Terven S ),760-395-1404,CA,,True,7/6 successful match,True
Salton Sea Beach ( 92274 ) Torres Martinez Travel Center,6 760-395-1404 3095 CA 86,Salton Sea Beach,92274,Torres Martinez Travel Center,760-395-1404,CA,,True,7/6 successful match,True
Salton Sea Beach ( 92274 ) Torres Martinez Travel Center,6 760-395-1404 3095 CA 86,Salton Sea Beach,92274,Torres Martinez Travel Center,760-395-1404,CA,,True,7/6 successful match,True
Salton Sea Beach ( 92274 ) Torres Martinez Travel Center,6 760-395-1404 3095 CA 86,Salton Sea Beach,92274,Torres Martinez Travel Center,760-395-1404,CA,,True,7/6 successful match,True
"Baker , 92309 Baker Shell",760-733-4753 I-15 Exit 245 ( Baker Rd - 1 mi W ),Baker,92309,Baker Shell,760-733-4753,CA,Shell,True,7/6 successful match,True
"Baker , 92309 Baker Shell",6 760-733-4753 I-15 Exit 245 ( Baker Rd 1 mi W ),Baker,92309,Baker Shell,760-733-4753,CA,Shell,True,7/6 successful match,True
Baker ( 92309 ) Baker Shell,6 760-733-4753 I-15 Exit 246 ( Baker Blvd N ),Baker,92309,Baker Shell,760-733-4753,CA,Shell,True,7/6 successful match,True
H Baker ( 92309 ) Baker Shell Rd ),760-733-4753 I-15 Exit 246 ( Baker Blvd N ),Baker,92309,Baker Shell Rd ),760-733-4753,CA,Shell,True,7/6 successful match,True
Baker ( 92309 ) Baker Shell,6 760-733-4753 I-15 Exit 246 ( Baker Blvd N ),Baker,92309,Baker Shell,760-733-4753,CA,Shell,True,7/6 successful match,True
"Barstow , 92311 Pilot Travel Center # 282",760-253-2861 I-15 Exit 178 ( Lenwood Rd NE ),Barstow,92311,Pilot Travel Center # 282,760-253-2861,CA,Pilot,True,7/6 successful match,True
"Barstow , 92311 Pilot Travel Center # 282",760-253-2861 I-15 Exit 178 ( Lenwood Rd NE ),Barstow,92311,Pilot Travel Center # 282,760-253-2861,CA,Pilot,True,7/6 successful match,True
H Barstow ( 92311 ) Pilot Travel Center # 282,5 760-253-2861 I-15 Exit 178 ( Lenwood Rd NE ),Barstow,92311,Pilot Travel Center # 282,760-253-2861,CA,Pilot,True,7/6 successful match,True
Barstow ( 92311 ) Pilot Travel Center # 282 ),760-253-2861 I-15 Exit 178 ( Lenwood Rd NE ) pilot,Barstow,92311,Pilot Travel Center # 282 ),760-253-2861,CA,Pilot,True,7/6 successful match,True
Barstow ( 92311 ) Pilot Travel Center # 282,5 760-253-2861 I-15 Exit 178 ( Lenwood Rd NE ) pilot,Barstow,92311,Pilot Travel Center # 282,760-253-2861,CA,Pilot,True,7/6 successful match,True
Barstow ( 92311 ) Love's Travel Stop # 374,5 760-253-4080 I-15 Exit 178 ( Lenwood Rd ),Barstow,92311,Love's Travel Stop # 374,760-253-4080,CA,Love's,True,7/6 successful match,True
H Barstow ( 92311 ) Love's Travel Stop # 374 Rd SE ) FLYING J,5 760-253-4080 I-15 Exit 178 ( Lenwood Rd ),Barstow,92311,Love's Travel Stop # 374 Rd SE ) FLYING J,760-253-4080,CA,Love's,True,7/6 successful match,True
Barstow ( 92311 ) Love's Travel Stop # 374,5 760-253-4080 I-15 Exit 178 ( Lenwood Rd ),Barstow,92311,Love's Travel Stop # 374,760-253-4080,CA,Love's,True,7/6 successful match,True
"Barstow , 92311 American Travel Center","760-256-5642 I-15 Exit 181 ( L St , W Main )",Barstow,92311,American Travel Center,760-256-5642,CA,,False,7/6 successful match,False
"Barstow , 92311 American Travel Center","760-256-5642 I-15 Exit 181 ( L St , W Main )",Barstow,92311,American Travel Center,760-256-5642,CA,,False,7/6 successful match,False
"Barstow , 92311 American Travel Center","5 760-256-5642 I-15 Exit 181 ( L St , W Main )",Barstow,92311,American Travel Center,760-256-5642,CA,,False,7/6 successful match,False
"Rialto , 92316 Rialto Travel Center ( Valero ) )",951-680-9615 3610 S Riverside & Agua,Rialto,92316,Rialto Travel Center ( Valero ) ),951-680-9615,CA,Valero,False,6/6 successful match,False
Rialto ( 92316 ) Rialto Travel Center ( 76 ),951-683-5387 3610 S Riverside & Agua Mansa,Rialto,92316,Rialto Travel Center ( 76 ),951-683-5387,CA,,True,7/6 successful match,True
Rialto ( 92316 ) Rialto Travel Center,951-683-5387 3610 S Riverside & Agua Mansa,Rialto,92316,Rialto Travel Center,951-683-5387,CA,,True,7/6 successful match,True
Rialto ( 92316 ) Rialto Travel Center,951-683-5387 3610 S Riverside & Agua Mansa,Rialto,92316,Rialto Travel Center,951-683-5387,CA,,True,7/6 successful match,True
"Rialto , 92324 Rialto Travel Center",951-680-9615 3610 S Riverside & Agua Mansa,Rialto,92324,Rialto Travel Center,951-680-9615,CA,,False,7/6 successful match,False
"Fenner , 92332 Hi - Sierra Oasis",760-733-4032 I-40 Exit 107 ( Goffs Rd N ),Fenner,92332,Hi - Sierra Oasis,760-733-4032,CA,,False,7/6 successful match,False
"Fenner , 92332 Hi - Sierra Oasis",760-733-4032 I-40 Exit 107 ( Goffs Rd N ),Fenner,92332,Hi - Sierra Oasis,760-733-4032,CA,,False,7/6 successful match,False
"Fontana , 92335 A - Z Fuel Stop",909-356-5556 I-10 Exit 61 ( Cherry 3/4 mi N ),Fontana,92335,A - Z Fuel Stop,909-356-5556,CA,,True,7/6 successful match,True
"Fontana , 92335 A - Z Fuel Stop",909-356-5556 I-10 Exit 61 ( Cherry 3/4 mi N ),Fontana,92335,A - Z Fuel Stop,909-356-5556,CA,,True,7/6 successful match,True
"Fontana , 92335 A - Z Fuel Stop",909-356-5556 I-10 Exit 61 ( Cherry 3/4 mi N ),Fontana,92335,A - Z Fuel Stop,909-356-5556,CA,,True,7/6 successful match,True
Fontana ( 92335 ) A I-5 - Z Exit Fuel 385 Stop ( Nees Ave ),909-356-5556 I-10 Exit,Fontana,92335,A I-5 - Z Exit Fuel 385 Stop ( Nees Ave ),909-356-5556,CA,,True,7/6 successful match,True
Fontana ( 92335 ) A - Z Fuel Stop,71909-356-5556 I-10 Exit 61 ( Cherry 3/4 mi N ),Fontana,92335,A - Z Fuel Stop,909-356-5556,CA,,True,7/6 successful match,True
"Fontana , 92335 Fontana Chevron",909-822-2552 I-10 Exit 61 ( Cherry N to 14455 Valley ),Fontana,92335,Fontana Chevron,909-822-2552,CA,Chevron,True,7/6 successful match,True
"Fontana , 92335 Fontana Chevron",909-822-2552 I-10 Exit 61 ( Cherry N to 14455 Valley ),Fontana,92335,Fontana Chevron,909-822-2552,CA,Chevron,True,7/6 successful match,True
"Fontana , 92335 Fontana Chevron",909-822-2552 I-10 Exit 61 ( Cherry N to 14455 Valley ),Fontana,92335,Fontana Chevron,909-822-2552,CA,Chevron,True,7/6 successful match,True
Fontana ( 92335 ) Fontana Chevron,909-822-2552 I-10 Exit 61 ( Cherry N to 14455 Valley ),Fontana,92335,Fontana Chevron,909-822-2552,CA,Chevron,True,7/6 successful match,True
"Fontana , 92335 Truck Town Truck & Travel Plaza",909-823-0635 I-10 Exit 61 ( Cherry NW corner ),Fontana,92335,Truck Town Truck & Travel Plaza,909-823-0635,CA,,False,7/6 successful match,False
"Fontana , 92335 Truck Town Truck & Travel Plaza",909-823-0635 I-10 Exit 61 ( Cherry NW corner ),Fontana,92335,Truck Town Truck & Travel Plaza,909-823-0635,CA,,False,7/6 successful match,False
"Fontana , 92335 Truck Town Truck & Travel Plaza",909-823-0635 I-10 Exit 61 ( Cherry NW corner ),Fontana,92335,Truck Town Truck & Travel Plaza,909-823-0635,CA,,False,7/6 successful match,False
C Fontana ( 92335 ) Truck Town Truck Stop,909-823-0635 I-10 Exit 61 ( Cherry NW corner ),Fontana,92335,Truck Town Truck Stop,909-823-0635,CA,,False,7/6 successful match,False
"Needles , 92363 East Side Chevron",760-326-3795 I-40 Exit 144 ( E Broadway ),Needles,92363,East Side Chevron,760-326-3795,CA,Chevron,False,7/6 successful match,False
"Needles , 92363 East Side Chevron )",760-326-3795 I-40 Exit 144 ( E,Needles,92363,East Side Chevron ),760-326-3795,CA,Chevron,False,7/6 successful match,False
"Needles , 92363 East Side Chevron",760-326-3795 I-40 Exit 144 ( E Broadway ),Needles,92363,East Side Chevron,760-326-3795,CA,Chevron,False,7/6 successful match,False
"Newberry Sprgs , 92365 Calico Petroleum # 2",6 760-257-1262 I-40 Exit 18,Newberry Sprgs,92365,Calico Petroleum # 2,760-257-1262,CA,,False,5/6 successful match,False
"Newberry Sprgs , 92365 Calico Petroleum # 2",760-257-1262 I-40 Exit 18,Newberry Sprgs,92365,Calico Petroleum # 2,760-257-1262,CA,,False,5/6 successful match,False
"Newberry Sprgs , 92365 Soko Petroleum",6 760-257-1262 I-40 Exit 18,Newberry Sprgs,92365,Soko Petroleum,760-257-1262,CA,,False,5/6 successful match,False
"Newberry Sprgs , 92365 Wesco Truck Stop",760-257-3003 I-40 Exit 23 ( Fort Cady Rd N ),Newberry Sprgs,92365,Wesco Truck Stop,760-257-3003,CA,,False,7/6 successful match,False
"Newberry Sprgs , 92365 Wesco Truck",6 760-257-3003 I-40 Exit 23 ( Fort Stop ( Texaco ),Newberry Sprgs,92365,Wesco Truck,760-257-3003,CA,,False,7/6 successful match,False
"Newberry Sprgs , 92365 Wesco Truck Stop ( Texaco )",6 760-257-3003 I-40 Exit 23 ( Fort Cady Rd N ),Newberry Sprgs,92365,Wesco Truck Stop ( Texaco ),760-257-3003,CA,Texaco,False,6/6 successful match,False
Newberry Springs ( 92365 ) Kelly's Market & Truck Stop ) ( Chevron ),760-257-3334 I-40 Exit 18 ( CA 66 E ),Newberry Springs,92365,Kelly's Market & Truck Stop ) ( Chevron ),760-257-3334,CA,Chevron,True,6/6 successful match,True
"Newberry Springs ( 92365 ) Kelly's Market ( W & Truck Broadway Stop ) , ( Chevron )",760-257-3334 I-40 Exit 18 ( CA E ),Newberry Springs,92365,"Kelly's Market ( W & Truck Broadway Stop ) , ( Chevron )",760-257-3334,CA,Chevron,True,6/6 successful match,True
Newberry Springs ( 92365 ) Kelly's Market & Truck Stop ) ( Chevron ),760-257-3334 I-40 Exit 18 ( CA 66 E ),Newberry Springs,92365,Kelly's Market & Truck Stop ) ( Chevron ),760-257-3334,CA,Chevron,True,6/6 successful match,True
Victorville ( 92394 ) High Desert Service Center of I-710 ),760-246-3211 15655 US 395,Victorville,92394,High Desert Service Center of I-710 ),760-246-3211,CA,,True,7/6 successful match,True
"Victorville , 92394 High Desert Travel Plaza )",760-530-0049 15655 US 395,Victorville,92394,High Desert Travel Plaza ),760-530-0049,CA,,False,7/6 successful match,False
"Victorville , 92394 High Desert Travel Plaza",760-530-0049 15655 US 395,Victorville,92394,High Desert Travel Plaza,760-530-0049,CA,,False,7/6 successful match,False
"Victorville , 92394 High Desert Service Center",760-530-0049 15655 US 395,Victorville,92394,High Desert Service Center,760-530-0049,CA,,False,7/6 successful match,False
"Yermo , 92398 Mohsen Oil )",6 760-254-2119 I-15 Exit 191 ( Ghost Town Rd ),Yermo,92398,Mohsen Oil ),760-254-2119,CA,,True,7/6 successful match,True
"Yermo , 92398 Mohsen Oil",6 760-254-2119 I-15 Exit 191 ( Ghost Town Rd ),Yermo,92398,Mohsen Oil,760-254-2119,CA,,True,7/6 successful match,True
H Yermo ( 92398 ) Vegas Truck Stop,6 760-254-2119 I-15 Exit 191 ( Ghost Town Rd S ),Yermo,92398,Vegas Truck Stop,760-254-2119,CA,,True,7/6 successful match,True
"H Yermo ( 92398 ) Vegas Truck Stop 113 , 1/2 mi S )",6 760-254-2119 I-15 Exit 191 ( Ghost,Yermo,92398,"Vegas Truck Stop 113 , 1/2 mi S )",760-254-2119,CA,,True,7/6 successful match,True
Yermo ( 92398 ) Mohson Oil mi S ),760-254-2119 I-15 Exit 191 ( Ghost Town S,Yermo,92398,Mohson Oil mi S ),760-254-2119,CA,,True,7/6 successful match,True
H Yermo ( 92398 ) Yermo Truck Stop ( Shell ),6 760-254-2843 I-15 Exit 191 ( Ghost Town Rd N ),Yermo,92398,Yermo Truck Stop ( Shell ),760-254-2843,CA,Shell,False,7/6 successful match,False
"Yermo , 92398 Ghost Town Mini - Mart , 1/2 ( Shell mi S ) )",760-254-3348 I-15 Exit 191 ( Ghost Town Rd ),Yermo Ghost Town Mini Mart,92398,"Ghost Town Mini - Mart , 1/2 ( Shell mi S ) )",760-254-3348,CA,Shell,True,7/6 successful match,True
"Yermo , 92398 Ghost Town Mini - Mart ( Shell )",6 760-254-3348 I-15 Exit 191 ( Ghost Town Rd ),Yermo,92398,Ghost Town Mini - Mart ( Shell ),760-254-3348,CA,Shell,True,7/6 successful match,True
"Yermo , 92398 Ghost Town Mini - Mart 113 , 1/2 ( Shell mi ) S )",760-254-3348 I-15 Exit 191 ( Ghost Town ),Yermo Ghost Town Mini Mart,92398,"Ghost Town Mini - Mart 113 , 1/2 ( Shell mi ) S )",760-254-3348,CA,Shell,True,7/6 successful match,True
Riverside ( 92509 ) MGM Shell,951-685-8893 CA 60 Exit 46 ( Pyrite N ),Riverside,92509,MGM Shell,951-685-8893,CA,Shell,True,7/6 successful match,True
Riverside ( 92509 ) MGM Shell,5 951-685-8893 CA 60 Exit 46 ( Pyrite N ),Riverside,92509,MGM Shell,951-685-8893,CA,Shell,True,7/6 successful match,True
Riverside ( 92509 ) MGM Shell,951-685-8893 CA 60 Exit 46 ( Pyrite N ),Riverside,92509,MGM Shell,951-685-8893,CA,Shell,True,7/6 successful match,True
Perris ( 92570 ) Travel Zone Center Cardlock ( Arco /,951-940-9200 I-215 Exit 22 ( Cajalco CFN ),Perris,92570,Travel Zone Center Cardlock ( Arco /,951-940-9200,CA,,True,7/6 successful match,True
Perris ( 92570 ) Travel Zone Center Cardlock W ) ( Arco / CFN,7 951-940-9200 I-215 Exit 22 ( Cajalco ),Perris,92570,Travel Zone Center Cardlock W ) ( Arco / CFN,951-940-9200,CA,,True,7/6 successful match,True
Perris ( 92570 ) Travel Zone Center Cardlock ( Arco / CFN,951-940-9200 I-215 Exit 22 ( Cajalco ),Perris,92570,Travel Zone Center Cardlock ( Arco / CFN,951-940-9200,CA,,True,7/6 successful match,True
C Perris ( 92570 ) United Oil ( 76 ),951-943-7220 I-215 Exit 14 ( Ethanac Rd W ),Perris,92570,United Oil ( 76 ),951-943-7220,CA,,True,7/6 successful match,True
Perris ( 92570 ) United Oil ( 76 ),951-943-7220 I-215 Exit 14 ( Ethanac,Perris,92570,United Oil ( 76 ),951-943-7220,CA,,True,7/6 successful match,True
Perris ( 92570 ) United Pacific ( 76 ),951-943-7220 I-215 Exit 14 ( Ethanac Rd W ),Perris,92570,United Pacific ( 76 ),951-943-7220,CA,,True,7/6 successful match,True
Perris ( 92571 ) Chevron Extra Mile,7 951-943-1033 I-215 Exit 22 ( Ramone Expwy E ),Perris,92571,Chevron Extra Mile,951-943-1033,CA,Chevron,True,7/6 successful match,True
Perris ( 92571 ) Chevron Extra Mile W ),951-943-1033 I-215 Exit 22 ( Ramone,Perris,92571,Chevron Extra Mile W ),951-943-1033,CA,Chevron,True,7/6 successful match,True
Perris ( 92571 ) Chevron Extra Mile,951-943-1033 I-215 Exit 22 ( Ramone,Perris,92571,Chevron Extra Mile,951-943-1033,CA,Chevron,True,7/6 successful match,True
"Temecula , 92590 Temecula 76 TM",951-676-6676 I-15 Exit 59 ( Rancho California Rd ),Temecula,92590,Temecula 76 TM,951-676-6676,CA,,False,4/6 successful match,False
"Temecula , 92590 Temecula 76",951-676-6676 I-15 Exit 59 ( Rancho California Rd ),Temecula,92590,Temecula 76,951-676-6676,CA,,False,4/6 successful match,False
"Temecula , 92590 Temecula 76",5 951-676-6676 I-15 Exit 59 ( Rancho California Rd ),Temecula,92590,Temecula 76,951-676-6676,CA,,False,4/6 successful match,False
"Temecula , 92590 Jefferson Ave Chevron",951-676-8006 I-15 Exit 61 ( CA 79 W to Jefferson S ),Temecula,92590,Jefferson Ave Chevron,951-676-8006,CA,Chevron,False,4/6 successful match,False
"Temecula , 92590 Jefferson Ave Chevron",951-676-8006 I-15 Exit 61 ( CA 79 W to Jefferson S ),Temecula,92590,Jefferson Ave Chevron,951-676-8006,CA,Chevron,False,4/6 successful match,False
"Temecula , 92590 Jefferson Ave Chevron",5 951-676-8006 I-15 Exit 61 ( CA 79 W to Jefferson S ),Temecula,92590,Jefferson Ave Chevron,951-676-8006,CA,Chevron,False,4/6 successful match,False
"Anaheim , 92801 The Station ( Beacon )",714-999-9175 CA 91 & Raymond,Anaheim,92801,The Station ( Beacon ),714-999-9175,CA,,False,7/6 successful match,False
"Orange , 92867 Big E Food Mart",714-639-0911 CA 55 & Katella Exit E ( 890 N Batavia ),Orange,92867,Big E Food Mart,714-639-0911,CA,,False,7/6 successful match,False
Oxnard ( 93030 ) MacValley Oil Company,4 805-485-6900 US 101 ( 1 mi S on Del Norte ),Oxnard,93030,MacValley Oil Company,805-485-6900,CA,,True,7/6 successful match,True
Oxnard ( 93030 ) MacValley Oil Company of CA 905 ),805-485-6900 US 101 ( 1 mi S on Del ),Oxnard,93030,MacValley Oil Company of CA 905 ),805-485-6900,CA,,True,7/6 successful match,True
