Unnamed: 0,filename,record_num,clean_line1,clean_line2,line3,city,zip_code,label,phone,address,parking,gray_parking,identifier,year,panel,major_city,state,chain,p_identifier,identifier2,identifier3,places_place_id,places_name,places_formatted_address,places_vicinity,places_latitude,places_longitude,places_rating,places_types,places_business_status,places_search_method,places_status,places_formatted_phone,places_international_phone,places_website,places_street_number,places_street_name,places_city,places_state,places_postal_code,places_country,places_county,places_google_maps_link
37580,TF2016_020_035-4-ocr.csv,43,Salton Sea Beach ( 92274 ) Torres Martinez Travel Center,6 760-395-1404 3095 CA 86,24 LOO,Salton Sea Beach,92274,Torres Martinez Travel Center,760-395-1404,3095 CA 86,L,,92274_760-395-1404,2016,0,Thermal,CA,,,92274_760-395-1404,92274_760-395-1404_NA,ChIJm5ATsQca2oARUVLei7zcOjc,Torres Martinez Travel Center,"3095 CA-86, Salton City, CA 92275, USA","3095 California 86, Salton City",33.3528139,-116.0194338,3.9,"convenience_store, gas_station, store, point_of_interest, food, establishment",OPERATIONAL,TEXT_SEARCH,SUCCESS,(760) 395-1404,+1 760-395-1404,,3095,California 86,Salton City,CA,92275,US,Imperial County,https://www.google.com/maps/place/?q=place_id:ChIJm5ATsQca2oARUVLei7zcOjc
37585,TF2016_020_035-2-ocr.csv,5,Baker ( 92309 ) Baker Shell,6 760-733-4753 1-15 Exit 246 ( Baker Blvd N ),24 S <U+25A1>,Baker,92309,Baker Shell,760-733-4753,1-15 Exit 246 ( Baker Blvd N ),S,,92309_760-733-4753,2016,0,Baker,CA,Shell,,92309_760-733-4753,92309_760-733-4753_Shell,ChIJb6jrCse9xYARit3fexRciQo,Shell,"72352 Baker Blvd, Baker, CA 92309, USA","72352 Baker Boulevard, Baker",35.2693563,-116.0693896,3.7,"gas_station, convenience_store, restaurant, food, point_of_interest, store, establishment",OPERATIONAL,TEXT_SEARCH,SUCCESS,(760) 733-4753,+1 760-733-4753,https://find.shell.com/us/fuel/10010553-72352-baker-blvd/en_US,72352,Baker Boulevard,Baker,CA,92309,US,San Bernardino County,https://www.google.com/maps/place/?q=place_id:ChIJb6jrCse9xYARit3fexRciQo
37590,TF2016_020_035-2-ocr.csv,11,Barstow ( 92311 ) Pilot Travel Center # 282,5 760-253-2861 1-15 Exit 178 ( Lenwood Rd NE ) pilot,24 M FORS,Barstow,92311,Pilot Travel Center # 282,760-253-2861,1-15 Exit 178 ( Lenwood Rd NE ) pilot,M,M,92311_760-253-2861,2016,0,Barstow,CA,Pilot,,92311_760-253-2861,92311_760-253-2861_Pilot,,,,,,,,,,FAILED,FAILED: API Error: ZERO_RESULTS,,,,,,,,,,,
37593,TF2016_020_035-2-ocr.csv,14,Barstow ( 92311 ) Love's Travel Stop # 374,5 760-253-4080 1-15 Exit 178 ( Lenwood Rd ),24 FORS,Barstow,92311,Love's Travel Stop # 374,760-253-4080,1-15 Exit 178 ( Lenwood Rd ),S,,92311_760-253-4080,2016,0,Barstow,CA,Love's,,92311_760-253-4080,92311_760-253-4080_Love's,ChIJ92JEEZp-xIARx9lA27_XcTw,Love's Travel Stop,"2974 Lenwood Rd, Barstow, CA 92311, USA","2974 Lenwood Road, Barstow",34.856974,-117.0920367,3.5,"gas_station, convenience_store, food, point_of_interest, store, establishment",OPERATIONAL,TEXT_SEARCH,SUCCESS,(760) 253-4080,+1 760-253-4080,https://www.loves.com/locations/374,2974,Lenwood Road,Barstow,CA,92311,US,San Bernardino County,https://www.google.com/maps/place/?q=place_id:ChIJ92JEEZp-xIARx9lA27_XcTw
37600,TF2016_020_035-4-ocr.csv,31,Rialto ( 92316 ) Rialto Travel Center,951-683-5387 3610 S Riverside & Agua Mansa,24 MOO,Rialto,92316,Rialto Travel Center,951-683-5387,3610 S Riverside & Agua Mansa,M,M,92316_951-683-5387,2016,0,Bloomington,CA,,,92316_951-683-5387,92316_951-683-5387_NA,ChIJIWpLy4Cy3IAR--QgoSnHCAc,Rialto Travel Center,"3610 S Riverside Ave, Bloomington, CA 92316, USA","3610 South Riverside Avenue, Bloomington",34.0373671,-117.3676407,3.9,"food, point_of_interest, store, establishment",OPERATIONAL,TEXT_SEARCH,SUCCESS,(951) 683-5387,+1 951-683-5387,,3610,South Riverside Avenue,Bloomington,CA,92316,US,San Bernardino County,https://www.google.com/maps/place/?q=place_id:ChIJIWpLy4Cy3IAR--QgoSnHCAc
37608,TF2016_020_035-2-ocr.csv,54,Fontana ( 92335 ) A - Z Fuel Stop,71909-356-5556 1-10 Exit 61 ( Cherry 3/4 mi N ),24 <U+25A1>,Fontana,92335,A - Z Fuel Stop,909-356-5556,1-10 Exit 61 ( Cherry 3/4 mi N ),,,92335_909-356-5556,2016,0,Fontana,CA,,,92335_909-356-5556,92335_909-356-5556_NA,ChIJAygoVRBLw4AR9uj028h5wQo,A to Z Fuel Stop,"14529 San Bernardino Ave, Fontana, CA 92335, USA","14529 San Bernardino Avenue, Fontana",34.0769011,-117.4878498,4.5,"food, point_of_interest, store, establishment",OPERATIONAL,NEARBY_SEARCH,SUCCESS,(909) 356-5556,+1 909-356-5556,http://www.chevron.com/,14529,San Bernardino Avenue,Fontana,CA,92335,US,San Bernardino County,https://www.google.com/maps/place/?q=place_id:ChIJAygoVRBLw4AR9uj028h5wQo
37628,TF2016_020_035-4-ocr.csv,3,Newberry Springs ( 92365 ) Kelly's Market & Truck Stop ) ( Chevron ),760-257-3334 1-40 Exit 18 ( CA 66 E ),24 <U+2610>,Newberry Springs,92365,Kelly's Market & Truck Stop ) ( Chevron ),760-257-3334,1-40 Exit 18 ( CA 66 E ),,,92365_760-257-3334,2016,0,Newberry Springs,CA,Chevron,,92365_760-257-3334,92365_760-257-3334_Chevron,,,,,,,,,,FAILED,FAILED: API Error: ZERO_RESULTS,,,,,,,,,,,
37629,TF2016_020_035-5-ocr.csv,17,Victorville ( 92394 ) High Desert Service Center of I - 710 ),760-246-3211 15655 US 395,"24 """,Victorville,92394,High Desert Service Center of I - 710 ),760-246-3211,15655 US 395,,,92394_760-246-3211,2016,0,Victorville,CA,,,92394_760-246-3211,92394_760-246-3211_NA,ChIJhYoK2rBvw4ARvWI9R1CyCI8,High Desert Truck Stop,"15655 US-395, Victorville, CA 92394, USA","15655 U.S. 395, Victorville",34.5353246,-117.398594,3.7,"store, point_of_interest, food, establishment",OPERATIONAL,TEXT_SEARCH,SUCCESS,(760) 246-3211,+1 760-246-3211,,15655,U.S. 395,Victorville,CA,92394,US,San Bernardino County,https://www.google.com/maps/place/?q=place_id:ChIJhYoK2rBvw4ARvWI9R1CyCI8
37637,TF2016_020_035-5-ocr.csv,25,Yermo ( 92398 ) Mohson Oil mi S ),760-254-2119 1-15 Exit 191 ( Ghost Town S,24 M <U+25A1>,Yermo,92398,Mohson Oil mi S ),760-254-2119,1-15 Exit 191 ( Ghost Town S,M,,92398_760-254-2119,2016,0,Yermo,CA,,,92398_760-254-2119,92398_760-254-2119_NA,ChIJ00WkFGNhxIARJt57CdV6cig,Mohsen Truck Stop # 5,"35680 Daggett-Yermo Rd, Yermo, CA 92398, USA","35680 Daggett-Yermo Road, Yermo",34.9008333,-116.8875,3.9,"gas_station, point_of_interest, establishment",OPERATIONAL,TEXT_SEARCH,SUCCESS,(760) 254-2119,+1 760-254-2119,http://www.mohsencorp.com/,35680,Daggett-Yermo Road,Yermo,CA,92398,US,San Bernardino County,https://www.google.com/maps/place/?q=place_id:ChIJ00WkFGNhxIARJt57CdV6cig
37644,TF2016_020_035-4-ocr.csv,36,Riverside ( 92509 ) MGM Shell,951-685-8893 CA 60 Exit 46 ( Pyrite N ),24 8 <U+2610>,Riverside,92509,MGM Shell,951-685-8893,CA 60 Exit 46 ( Pyrite N ),,,92509_951-685-8893,2016,0,Riverside,CA,Shell,,92509_951-685-8893,92509_951-685-8893_Shell,ChIJp0qcmYa03IARuUobCLhsP6I,Shell,"3873 Pyrite St, Jurupa Valley, CA 92509, USA","3873 Pyrite Street, Jurupa Valley",34.0175011,-117.4629353,3.4,"gas_station, convenience_store, car_wash, store, food, point_of_interest, establishment",OPERATIONAL,TEXT_SEARCH,SUCCESS,(951) 361-0761,+1 951-361-0761,https://find.shell.com/us/fuel/10004438-3873-pyrite-st/en_US,3873,Pyrite Street,Jurupa Valley,CA,92509,US,Riverside County,https://www.google.com/maps/place/?q=place_id:ChIJp0qcmYa03IARuUobCLhsP6I
37647,TF2016_020_035-4-ocr.csv,22,Perris ( 92570 ) Travel Zone Center Cardlock ( Arco / CFN,951-940-9200 1-215 Exit 22 ( Cajalco ),24 <U+2610> <U+2610> <U+2610>,Perris,92570,Travel Zone Center Cardlock ( Arco / CFN,951-940-9200,1-215 Exit 22 ( Cajalco ),,,92570_951-940-9200,2016,0,Perris,CA,,,92570_951-940-9200,92570_951-940-9200_NA,,,,,,,,,,FAILED,FAILED: API Error: ZERO_RESULTS,,,,,,,,,,,
37650,TF2016_020_035-4-ocr.csv,21,Perris ( 92570 ) United Pacific ( 76 ),951-943-7220 1-215 Exit 14 ( Ethanac Rd W ),24 SO <U+2610>,Perris,92570,United Pacific ( 76 ),951-943-7220,1-215 Exit 14 ( Ethanac Rd W ),S,S,92570_951-943-7220,2016,0,Perris,CA,,,92570_951-943-7220,92570_951-943-7220_NA,ChIJsfv8UTGe3IARZDsGXRYyBeQ,United Oil,"1500 Patricia Ln, Perris, CA 92570, USA","1500 Patricia Lane, Perris",33.7413833,-117.1906465,3.9,"gas_station, point_of_interest, establishment",OPERATIONAL,TEXT_SEARCH,SUCCESS,(951) 943-7220,+1 951-943-7220,http://www.unitedoilco.com/,1500,Patricia Lane,Perris,CA,92570,US,Riverside County,https://www.google.com/maps/place/?q=place_id:ChIJsfv8UTGe3IARZDsGXRYyBeQ
37653,TF2016_020_035-4-ocr.csv,23,Perris ( 92571 ) Chevron Extra Mile,951-943-1033 1-215 Exit 22 ( Ramone,24 <U+2610> <U+2610> <U+2610> <U+2610>,Perris,92571,Chevron Extra Mile,951-943-1033,1-215 Exit 22 ( Ramone,,,92571_951-943-1033,2016,0,Perris,CA,Chevron,,92571_951-943-1033,92571_951-943-1033_Chevron,ChIJdcfquDih3IARWC6TiON0rsk,Chevron,"796 Ramona Expy, Perris, CA 92571, USA","796 Ramona Expressway, Perris",33.8454066,-117.2435194,2.9,"gas_station, convenience_store, store, car_repair, food, point_of_interest, establishment",OPERATIONAL,TEXT_SEARCH,SUCCESS,(951) 943-1533,+1 951-943-1533,http://chevronwithtechron.com/,796,Ramona Expressway,Perris,CA,92571,US,Riverside County,https://www.google.com/maps/place/?q=place_id:ChIJdcfquDih3IARWC6TiON0rsk
37664,TF2016_020_035-4-ocr.csv,14,Oxnard ( 93030 ) MacValley Oil 7 Company ( S to Airway Rd ),4 805-485-6900 US 101 Exit 59 ( 1 mi S on,24 <U+25A1> S <U+2610>,Oxnard,93030,MacValley Oil 7 Company ( S to Airway Rd ),805-485-6900,US 101 Exit 59 ( 1 mi S on,S,,93030_805-485-6900,2016,0,Oxnard,CA,,,93030_805-485-6900,93030_805-485-6900_NA,ChIJ0Tv3llpJ6IARIvxigw6H_wM,Mac Valley Oil Co,"100 N Del Norte Blvd, Oxnard, CA 93030, USA","100 North Del Norte Boulevard, Oxnard",34.2020857,-119.1268749,4,"food, point_of_interest, store, establishment",OPERATIONAL,TEXT_SEARCH,SUCCESS,(805) 485-6900,+1 805-485-6900,http://www.macvalleyoil.com/,100,North Del Norte Boulevard,Oxnard,CA,93030,US,Ventura County,https://www.google.com/maps/place/?q=place_id:ChIJ0Tv3llpJ6IARIvxigw6H_wM
37673,TF2016_020_035-2-ocr.csv,3,Avenal ( 93204 ) Hillcrest Travel Plaza ( 76 ),559-386-9783 1-5 Exit 319 ( CA 269 W ),24 XL 24 312,Avenal,93204,Hillcrest Travel Plaza ( 76 ),559-386-9783,1-5 Exit 319 ( CA 269 W ),XL,XL,93204_559-386-9783,2016,0,Avenal,CA,,,93204_559-386-9783,93204_559-386-9783_NA,ChIJd5PbBAOplIARbzkWkrCkELU,Hillcrest EZ Trip,"44779 Lassen Ave, Avenal, CA 93204, USA","44779 Lassen Avenue, Avenal",36.0750854,-120.1030958,4.2,"store, food, point_of_interest, establishment",OPERATIONAL,TEXT_SEARCH,SUCCESS,(559) 386-9859,+1 559-386-9859,https://locations.pilotflyingj.com/us/ca/avenal/44779-s.-lassen-avenue,44779,Lassen Avenue,Avenal,CA,93204,US,Fresno County,https://www.google.com/maps/place/?q=place_id:ChIJd5PbBAOplIARbzkWkrCkELU
37678,TF2016_020_035-2-ocr.csv,22,Buttonwillow ( 93206 ) Jeffries Oasis 1-5 ( Valero ),4 661-764-6226 1-5 Exit 257 ( CA 58 W ),24 S 24,Buttonwillow,93206,Jeffries Oasis 1-5 ( Valero ),661-764-6226,1-5 Exit 257 ( CA 58 W ),S,,93206_661-764-6226,2016,0,Buttonwillow,CA,Valero,,93206_661-764-6226,93206_661-764-6226_Valero,ChIJT_wL6yVS6oARcOKreyZeJOM,I-5 Oasis,"35750 CA-58, Buttonwillow, CA 93206, USA","35750 California 58, Buttonwillow",35.3994923,-119.3998716,4.1,"convenience_store, point_of_interest, store, food, establishment",OPERATIONAL,TEXT_SEARCH,SUCCESS,(661) 764-6226,+1 661-764-6226,http://i-5oasis.com/?utm_source=gmb&utm_medium=referral,35750,California 58,Buttonwillow,CA,93206,US,Kern County,https://www.google.com/maps/place/?q=place_id:ChIJT_wL6yVS6oARcOKreyZeJOM
37683,TF2016_020_035-2-ocr.csv,20,G Buttonwillow ( 93206 ) Speedy Fuel Truck Stop,661-764-9460 1-5 Exit 257 ( CA 58 E ),SOO <U+25A1>,Buttonwillow,93206,Speedy Fuel Truck Stop,661-764-9460,1-5 Exit 257 ( CA 58 E ),S,S,93206_661-764-9460,2016,0,Buttonwillow,CA,,,93206_661-764-9460,93206_661-764-9460_NA,ChIJI1LgKD1T6oARvDTVPraQSJw,Speedy Fuel Inc.,"27780 Lagoon Dr, Buttonwillow, CA 93206, USA","27780 Lagoon Drive, Buttonwillow",35.4028322,-119.3971171,3.6,"store, food, point_of_interest, establishment",OPERATIONAL,TEXT_SEARCH,SUCCESS,(661) 764-9460,+1 661-764-9460,https://speedyfuelusa.com/,27780,Lagoon Drive,Buttonwillow,CA,93206,US,Kern County,https://www.google.com/maps/place/?q=place_id:ChIJI1LgKD1T6oARvDTVPraQSJw
37686,TF2016_020_035-2-ocr.csv,32,Coalinga ( 93210 ) Harris Ranch Shell,3 559-935-0717 1-5 Exit 334 ( CA 198 E ),24 M,Coalinga,93210,Harris Ranch Shell,559-935-0717,1-5 Exit 334 ( CA 198 E ),M,,93210_559-935-0717,2016,0,Coalinga,CA,Shell,,93210_559-935-0717,93210_559-935-0717_Shell,ChIJ_TXXhLlgk4ARqvlcYJLEMJg,Harris Ranch Resort,"24505 W Dorris Ave, Coalinga, CA 93210, USA","24505 West Dorris Avenue, Coalinga",36.2537088,-120.2372825,4.4,"restaurant, lodging, clothing_store, store, food, point_of_interest, establishment",OPERATIONAL,TEXT_SEARCH,SUCCESS,(559) 935-0717,+1 559-935-0717,https://www.harrisranch.com/,24505,West Dorris Avenue,Coalinga,CA,93210,US,Fresno County,https://www.google.com/maps/place/?q=place_id:ChIJ_TXXhLlgk4ARqvlcYJLEMJg
37689,TF2016_020_035-2-ocr.csv,31,Coalinga ( 93210 ) Jayne Travel Center ( Shell ),559-935-3400 1-5 Exit 325 ( Jayne Ave E ),24 L <U+2610>,Coalinga,93210,Jayne Travel Center ( Shell ),559-935-3400,1-5 Exit 325 ( Jayne Ave E ),L,L,93210_559-935-3400,2016,0,Coalinga,CA,Shell,,93210_559-935-3400,93210_559-935-3400_Shell,,,,,,,,,,FAILED,FAILED: API Error: ZERO_RESULTS,,,,,,,,,,,
37695,TF2016_020_035-2-ocr.csv,49,Earlimart ( 93219 ) Big B's Travel Center ( Chevron ),661-849-2222 CA 99 Exit 65 ( Sierra Ave W ),24 M,Earlimart,93219,Big B's Travel Center ( Chevron ),661-849-2222,CA 99 Exit 65 ( Sierra Ave W ),M,M,93219_661-849-2222,2016,0,Earlimart,CA,Chevron,,93219_661-849-2222,93219_661-849-2222_Chevron,ChIJ3SZNeQjd6oARec63o2vPRlA,Big B's Travel Center: Chevron,"1164 N Front St, Earlimart, CA 93219, USA","1164 North Front Street, Earlimart",35.8942831,-119.2760497,4,"gas_station, store, point_of_interest, food, establishment",OPERATIONAL,TEXT_SEARCH,SUCCESS,(661) 849-2222,+1 661-849-2222,,1164,North Front Street,Earlimart,CA,93219,US,Tulare County,https://www.google.com/maps/place/?q=place_id:ChIJ3SZNeQjd6oARec63o2vPRlA
37701,TF2016_020_035-5-ocr.csv,12,Tulare ( 93274 ) Roche Oil Mobil Mart,559-686-1230 CA 99 Exit 85 ( Paige Ave W ),S <U+2610> D,Tulare,93274,Roche Oil Mobil Mart,559-686-1230,CA 99 Exit 85 ( Paige Ave W ),S,,93274_559-686-1230,2016,0,Tulare,CA,Mobil,,93274_559-686-1230,93274_559-686-1230_Mobil,ChIJDULqUVkrlYARJ-nJvCLv09A,ATM (Roche Mobil Mart & Deli),"1120 E Paige Ave, Tulare, CA 93274, USA","1120 East Paige Avenue, Tulare",36.1830378,-119.3303958,2.7,"atm, convenience_store, finance, food, point_of_interest, store, establishment",OPERATIONAL,TEXT_SEARCH,SUCCESS,(559) 686-1230,+1 559-686-1230,,1120,East Paige Avenue,Tulare,CA,93274,US,Tulare County,https://www.google.com/maps/place/?q=place_id:ChIJDULqUVkrlYARJ-nJvCLv09A
37704,TF2016_020_035-5-ocr.csv,11,F Tulare ( 93274 ) Love's Travel Stop # 382 ( Merritt ),559-686-1400 CA 99 Exit 85 ( Paige Ave W ),NAS 24 <U+2610> LO 24,Tulare,93274,Love's Travel Stop # 382 ( Merritt ),559-686-1400,CA 99 Exit 85 ( Paige Ave W ),L,,93274_559-686-1400,2016,0,Tulare,CA,Love's,,93274_559-686-1400,93274_559-686-1400_Love's,ChIJkeia4FsrlYARq3u02Lvo3l8,Love's Travel Stop,"2700 S Blackstone St, Tulare, CA 93274, USA","2700 South Blackstone Street, Tulare",36.1810051,-119.3302516,3.9,"gas_station, convenience_store, store, food, point_of_interest, establishment",OPERATIONAL,TEXT_SEARCH,SUCCESS,(559) 686-1400,+1 559-686-1400,https://www.loves.com/locations/382,2700,South Blackstone Street,Tulare,CA,93274,US,Tulare County,https://www.google.com/maps/place/?q=place_id:ChIJkeia4FsrlYARq3u02Lvo3l8
37712,TF2016_020_035-4-ocr.csv,27,Pumpkin Center ( 93313 ) Mikuls Pumpkin Ctr Truck Roost Terminal Rd ),651-832-5390 CA 99 Exit 18 ( CA 119 W ),D <U+25A1> <U+25A1> <U+2610> <U+25A1>,Pumpkin Center,93313,Mikuls Pumpkin Ctr Truck Roost Terminal Rd ),651-832-5390,CA 99 Exit 18 ( CA 119 W ),,,93313_651-832-5390,2016,0,Bakersfield,CA,,,93313_651-832-5390,93313_651-832-5390_NA,ChIJ16CNXKdA6oAR0hv_mm2wQdI,Banducci's Family Pumpkin Patch,"10747 Taft Hwy, Bakersfield, CA 93311, USA","10747 Taft Highway, Bakersfield",35.2663688,-119.1220245,4.5,"point_of_interest, establishment",OPERATIONAL,TEXT_SEARCH,SUCCESS,(661) 832-2332,+1 661-832-2332,,10747,Taft Highway,Bakersfield,CA,93311,US,Kern County,https://www.google.com/maps/place/?q=place_id:ChIJ16CNXKdA6oAR0hv_mm2wQdI
37722,TF2016_020_035-4-ocr.csv,16,G Paso Robles ( 93446 ) Golden Hill Country Store Ave ) ( 76 ),3 805-239-2190 CA 46 ( 1.5 mi E of US ),24,Paso Robles,93446,Golden Hill Country Store Ave ) ( 76 ),805-239-2190,CA 46 ( 1.5 mi E of US ),,,93446_805-239-2190,2016,0,Paso Robles,CA,,,93446_805-239-2190,93446_805-239-2190_NA,ChIJA8wwCX7P7IARl4KdH4LIUEw,Golden Hills Plaza,"2421-2445 Golden Hill Rd, Paso Robles, CA 93446, USA","2421-2445 Golden Hill Road, Paso Robles",35.6453186,-120.6589698,4.2,"shopping_mall, grocery_or_supermarket, store, restaurant, food, point_of_interest, establishment",OPERATIONAL,TEXT_SEARCH,SUCCESS,(925) 279-1800,+1 925-279-1800,https://www.regencycenters.com/property/detail/306/Golden-Hills-Plaza,2421-2445,Golden Hill Road,Paso Robles,CA,93446,US,San Luis Obispo County,https://www.google.com/maps/place/?q=place_id:ChIJA8wwCX7P7IARl4KdH4LIUEw
37725,TF2016_020_035-4-ocr.csv,17,Paso Robles ( 93446 ) San Paso Truck Stop US ( 76 101 ) ) .,3 805-467-9999 US 101 ( 4 mi N of CA 46 ),24 XL <U+2610> O,Paso Robles,93446,San Paso Truck Stop US ( 76 101 ) ) .,805-467-9999,US 101 ( 4 mi N of CA 46 ),XL,,93446_805-467-9999,2016,0,Paso Robles,CA,,,93446_805-467-9999,93446_805-467-9999_NA,ChIJpwteshfO7IARghZSgPcVF6U,San Paso Truck Stop,"81 Wellsona Rd, Paso Robles, CA 93446, USA","81 Wellsona Road, Paso Robles",35.6954713,-120.6978919,4.4,"store, food, point_of_interest, establishment",OPERATIONAL,TEXT_SEARCH,SUCCESS,(805) 467-9999,+1 805-467-9999,http://www.sanpasotruckstop.com/,81,Wellsona Road,Paso Robles,CA,93446,US,San Luis Obispo County,https://www.google.com/maps/place/?q=place_id:ChIJpwteshfO7IARghZSgPcVF6U
37732,TF2016_020_035-3-ocr.csv,53,Mojave ( 93501 ) Speedway Travel Center,661-824-2800 16660 CA 14-58 ( N end ),24 <U+2610> <U+2610> MO,Mojave,93501,Speedway Travel Center,661-824-2800,16660 CA 14-58 ( N end ),M,M,93501_661-824-2800,2016,0,Mojave,CA,Speedway,,93501_661-824-2800,93501_661-824-2800_Speedway,ChIJld4oqlgkwoAR2r5DFnnFBH8,Archer Travel Center,"16660 Sierra Hwy, Mojave, CA 93501, USA","16660 Sierra Highway, Mojave",35.0632813,-118.1766906,4.1,"gas_station, convenience_store, store, point_of_interest, food, establishment",OPERATIONAL,TEXT_SEARCH,SUCCESS,(661) 824-2800,+1 661-824-2800,,16660,Sierra Highway,Mojave,CA,93501,US,Kern County,https://www.google.com/maps/place/?q=place_id:ChIJld4oqlgkwoAR2r5DFnnFBH8
37746,TF2016_020_035-2-ocr.csv,17,E Bishop ( 93514 ) Flyers # 225 ( Shell ),760-873-8283 466 US 395 S,<U+2610> D,Bishop,93514,Flyers # 225 ( Shell ),760-873-8283,466 US 395 S,,,93514_760-873-8283,2016,0,Bishop,CA,Shell,,93514_760-873-8283,93514_760-873-8283_Shell,ChIJp2bwzQcWvoAR8elAsNgmIJs,Shell,"1290 N Main St, Bishop, CA 93514, USA","1290 North Main Street, Bishop",37.375438,-118.3966116,3.2,"gas_station, convenience_store, store, food, point_of_interest, establishment",OPERATIONAL,TEXT_SEARCH,SUCCESS,(760) 873-6335,+1 760-873-6335,https://find.shell.com/us/fuel/10010555-1290-n-main-st/en_US,1290,North Main Street,Bishop,CA,93514,US,Inyo County,https://www.google.com/maps/place/?q=place_id:ChIJp2bwzQcWvoAR8elAsNgmIJs
37749,TF2016_020_035-3-ocr.csv,19,F Independence ( 93526 ) Fort Independence Travel Plaza,760-878-2483 US 395 ( 2 mi N of,24 RS S <U+2610> HRS <U+2610> FRS,Independence,93526,Fort Independence Travel Plaza,760-878-2483,US 395 ( 2 mi N of,S,,93526_760-878-2483,2016,0,Independence,CA,,,93526_760-878-2483,93526_760-878-2483_NA,ChIJmXPyc8C-v4ARoW3UumTDMPg,Fort Independence Travel Plaza,"135 US-395, Independence, CA 93526, USA","135 U.S. 395, Independence",36.8361808,-118.2297,4,"convenience_store, campground, gas_station, rv_park, park, restaurant, lodging, point_of_interest, food, store, establishment",OPERATIONAL,TEXT_SEARCH,SUCCESS,(760) 878-2483,+1 760-878-2483,https://fortindependence.com/travel-plaza/,135,U.S. 395,Independence,CA,93526,US,Inyo County,https://www.google.com/maps/place/?q=place_id:ChIJmXPyc8C-v4ARoW3UumTDMPg
37755,TF2016_020_035-5-ocr.csv,5,G Tehachapi ( 93561 ) Love's Travel Stop # 392 Blvd N ),661-823-1484 CA 58 Exit 151 ( E on Tehachapi,24 <U+2610> LO,Tehachapi,93561,Love's Travel Stop # 392 Blvd N ),661-823-1484,CA 58 Exit 151 ( E on Tehachapi,L,,93561_661-823-1484,2016,0,Tehachapi,CA,Love's,,93561_661-823-1484,93561_661-823-1484_Love's,ChIJ5ytVZR72wYARfzfsmLTz7UY,Love's Travel Stop,"2000 E Tehachapi Blvd, Tehachapi, CA 93561, USA","2000 East Tehachapi Boulevard, Tehachapi",35.126037,-118.408104,4,"gas_station, convenience_store, food, point_of_interest, store, establishment",OPERATIONAL,TEXT_SEARCH,SUCCESS,(661) 823-1484,+1 661-823-1484,https://www.loves.com/locations/392,2000,East Tehachapi Boulevard,Tehachapi,CA,93561,US,Kern County,https://www.google.com/maps/place/?q=place_id:ChIJ5ytVZR72wYARfzfsmLTz7UY
37771,TF2016_020_035-4-ocr.csv,55,F Selma ( 93662 ) Selma Valero,3 559-896-7682 CA 99 Exit 115 ( Mountain View W ),<U+2610>,Selma,93662,Selma Valero,559-896-7682,CA 99 Exit 115 ( Mountain View W ),,,93662_559-896-7682,2016,0,Selma,CA,Valero,,93662_559-896-7682,93662_559-896-7682_Valero,ChIJ28XgQmHllIAR3IMFvkwT2LY,Selma Valero Gas Staion,"10610 E Mountain View Ave, Selma, CA 93662, USA","10610 East Mountain View Avenue, Selma",36.547306,-119.5991689,3.8,"gas_station, convenience_store, store, restaurant, food, point_of_interest, establishment",OPERATIONAL,TEXT_SEARCH,SUCCESS,(559) 896-7682,+1 559-896-7682,http://www.valero.com/,10610,East Mountain View Avenue,Selma,CA,93662,US,Fresno County,https://www.google.com/maps/place/?q=place_id:ChIJ28XgQmHllIAR3IMFvkwT2LY
37777,TF2016_020_035-4-ocr.csv,40,F Salinas ( 93902 ) 7 - Eleven # 35065,831-754-6382 US 101 Exit 326 B ( W then S on Terven ),) 24 S 0,Salinas,93902,7 - Eleven # 35065,831-754-6382,US 101 Exit 326 B ( W then S on Terven ),S,,93902_831-754-6382,2016,0,Salinas,CA,Eleven,,93902_831-754-6382,93902_831-754-6382_Eleven,ChIJny7z8X0HkoARM18wGMksI-M,7-Eleven,"1020 Terven Ave, Salinas, CA 93901, USA","1020 Terven Avenue, Salinas",36.6635147,-121.6293387,2.3,"convenience_store, liquor_store, cafe, restaurant, point_of_interest, food, store, establishment",OPERATIONAL,TEXT_SEARCH,SUCCESS,(831) 754-6382,+1 831-754-6382,https://www.7-eleven.com/locations/ca/salinas/1020-terven-35065?utm_source=G&utm_medium=local&utm_campaign=google-local,1020,Terven Avenue,Salinas,CA,93901,US,Monterey County,https://www.google.com/maps/place/?q=place_id:ChIJny7z8X0HkoARM18wGMksI-M
