id,lat,lon,type,highway,ref,name,source,source_ref,milepost:county,milepost:state,towards,is_in:state_code,old_ref,note:ref,unsigned_ref,noref,note,official_name,ref:left,ref:right,unsigned:ref,fixme,FIXME,source:imagery,noname,old_exit_to,destination,FIXME:ref,destination:ref,odbl,fuel:cng,source:exit_to,unsigned,noref:left,maxspeed,destination:street,check_date,unsigned_ref:right,tiger:reviewed,traffic_sign,traffic_sign:direction,ref:signed,status,exit_to,junction:ref,unsigned_ref:left,description,start_date,construction,proposed:highway
1190096836,32.5045574,-114.8476141,node,motorway_junction,,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1193780881,33.1127518,-117.0972896,node,motorway_junction,31,Unnamed Exit,Caltrans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1198839966,33.5034611,-117.1528555,node,motorway_junction,59,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1199443130,32.7694938,-117.1397446,node,motorway_junction,,Unnamed Exit,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1211774160,33.9910877,-117.351916,node,motorway_junction,52B,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1211774338,33.9986291,-117.3539232,node,motorway_junction,34C,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1211774580,33.9952869,-117.3613825,node,motorway_junction,52B,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1211774683,33.9937301,-117.3584259,node,motorway_junction,53B,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1211774768,33.9895156,-117.349599,node,motorway_junction,,Unnamed Exit,bing_imagery_0.06m_200706;survey;image,AM909_DSCX7966,,,,CA,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1212610895,37.8120448,-122.199494,node,motorway_junction,2,Unnamed Exit,survey;http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/13.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1212610952,37.8234031,-122.2088173,node,motorway_junction,3,Unnamed Exit,survey;http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/13.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1212611152,37.8007492,-122.1876884,node,motorway_junction,1C,Unnamed Exit,survey;http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/13.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1212646229,37.8518973,-122.2224297,node,motorway_junction,6,Unnamed Exit,http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/24.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1213283430,35.2195651,-114.131253,node,motorway_junction,,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1214211267,37.8401868,-122.2633921,node,motorway_junction,3,Unnamed Exit,http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/24.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1214956049,32.7353227,-117.1557614,node,motorway_junction,1C,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1215577798,37.89611,-122.0734941,node,motorway_junction,,Unnamed Exit,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1215627823,37.8915727,-122.061685,node,motorway_junction,45B,Unnamed Exit,http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/sixeightynorth.pdf;http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/sixeightysouth.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1215636490,37.8973783,-122.0817749,node,motorway_junction,,Unnamed Exit,http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/24.pdf,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1215689370,37.9002342,-122.0970136,node,motorway_junction,,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1215718717,37.8788974,-122.185469,node,motorway_junction,,Unnamed Exit,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1216836345,37.7064559,-121.9262649,node,motorway_junction,30B,Unnamed Exit,http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/sixeightynorth.pdf;http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/sixeightysouth.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1222788467,33.1808148,-117.3437533,node,motorway_junction,1,Unnamed Exit,Caltrans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1222795946,33.1763988,-117.3522587,node,motorway_junction,,Unnamed Exit,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1222796002,33.1767271,-117.3519114,node,motorway_junction,1A,Unnamed Exit,Caltrans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1224375906,32.7047111,-117.1473295,node,motorway_junction,14B,Unnamed Exit,Caltrans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1225663665,33.9713853,-117.3311949,node,motorway_junction,32A,Unnamed Exit,bing_imagery_0.25m_201005;survey;image,AM909_DSCW5974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1227608706,34.9209993,-120.4177682,node,motorway_junction,169,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1227664865,33.6769611,-115.565427,node,motorway_junction,182,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1227920470,32.9214422,-117.238162,node,motorway_junction,32,Unnamed Exit,Caltrans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1227924611,32.9108225,-117.2286035,node,motorway_junction,,Unnamed Exit,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1227949011,33.1735613,-117.3488874,node,motorway_junction,51A,Unnamed Exit,Caltrans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1227976344,32.6383754,-117.0517092,node,motorway_junction,7,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1227976371,32.6443346,-117.0575933,node,motorway_junction,7,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1228021004,32.7273611,-117.1045563,node,motorway_junction,13A,Unnamed Exit,Caltrans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1228033688,32.5895402,-117.0364886,node,motorway_junction,2,Unnamed Exit,Caltrans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1228033691,32.5566746,-117.0424536,node,motorway_junction,1B,Unnamed Exit,Caltrans,,,,,,,,,,the Caltrans list shows this as 1A and omits the actual 1A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1228858689,32.6267335,-116.9711338,node,motorway_junction,6,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1229060810,32.7173978,-117.1178193,node,motorway_junction,2C,Unnamed Exit,Caltrans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1229606611,32.5643891,-116.9754619,node,motorway_junction,6,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1229606711,32.5640843,-116.968551,node,motorway_junction,7,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1229606757,32.5629964,-116.9473555,node,motorway_junction,7,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1229606836,32.5612302,-116.9448742,node,motorway_junction,8,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1230341848,34.9263838,-120.4180246,node,motorway_junction,169,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1231723663,37.7812543,-122.1738351,node,motorway_junction,26A,Unnamed Exit,survey;http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/fiveeightyeast.pdf;http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/fiveeightywest.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1233732679,34.155709,-118.2976313,node,motorway_junction,5A,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1233732718,34.1558121,-118.3077215,node,motorway_junction,4,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1241453557,39.5567546,-119.5595004,node,motorway_junction,28,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1241453590,39.5558373,-119.561849,node,motorway_junction,28,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1245770914,36.8745062,-121.7707084,node,motorway_junction,,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1256326023,36.6628598,-121.6242333,node,motorway_junction,326A,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1266182920,32.7131287,-117.1342357,node,motorway_junction,1,Unnamed Exit,Caltrans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1266182953,32.7133213,-117.1376897,node,motorway_junction,1B,Unnamed Exit,Caltrans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1266183113,32.7414831,-117.0509035,node,motorway_junction,6,Unnamed Exit,Caltrans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1278989664,33.1310306,-117.0927741,node,motorway_junction,,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1279023536,33.1662995,-117.1081077,node,motorway_junction,34,Unnamed Exit,Caltrans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1282081355,33.9256486,-118.3217321,node,motorway_junction,5,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1282532236,32.6541965,-117.0950242,node,motorway_junction,1C,Unnamed Exit,Caltrans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1282532248,32.6575703,-117.0823026,node,motorway_junction,2,Unnamed Exit,Caltrans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1283132761,32.772643,-117.1294036,node,motorway_junction,6A,Unnamed Exit,Caltrans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1283132773,32.7596255,-117.1851138,node,motorway_junction,3,Unnamed Exit,Caltrans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1283132828,32.7669353,-117.1481941,node,motorway_junction,5,Unnamed Exit,Caltrans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1283132855,32.7785586,-117.1041618,node,motorway_junction,,Unnamed Exit,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1283132856,32.7789211,-117.1040527,node,motorway_junction,7B,Unnamed Exit,Caltrans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1283132928,32.7802113,-117.0940572,node,motorway_junction,9,Unnamed Exit,Caltrans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1292345879,32.7736068,-117.0355232,node,motorway_junction,12,Unnamed Exit,Caltrans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1292346221,32.7745128,-117.0119759,node,motorway_junction,14A,Unnamed Exit,Caltrans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1292494345,32.8030209,-116.962501,node,motorway_junction,1B,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1292607647,32.817116,-116.52755,node,motorway_junction,45,Unnamed Exit,Caltrans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1293132874,37.4731739,-122.296543,node,motorway_junction,,Unnamed Exit,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1293139901,37.4647345,-122.2907633,node,motorway_junction,29,Unnamed Exit,http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/twoeightynorth.pdf;http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/twoeightysouth.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1293521217,34.8909201,-118.9148439,node,motorway_junction,,Unnamed Exit,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1294108809,33.939094,-118.4333491,node,motorway_junction,,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1294108912,33.9435669,-118.4360665,node,motorway_junction,,Unnamed Exit,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1297777469,37.3574483,-122.117287,node,motorway_junction,16,Unnamed Exit,http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/twoeightynorth.pdf;http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/twoeightysouth.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1298171832,37.3284726,-121.871743,node,motorway_junction,,Unnamed Exit,http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/twoeightynorth.pdf;http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/twoeightysouth.pdf,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1298171879,37.3272432,-121.880029,node,motorway_junction,,Unnamed Exit,http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/twoeightynorth.pdf;http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/twoeightysouth.pdf,,,,,,,,2A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1298225880,37.3179328,-121.9792211,node,motorway_junction,7,Unnamed Exit,http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/twoeightynorth.pdf;http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/twoeightysouth.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1298275448,37.3421764,-121.8551186,node,motorway_junction,,Unnamed Exit,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1298275542,37.3376959,-121.85059,node,motorway_junction,,Unnamed Exit,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1298998998,37.3140423,-121.8872051,node,motorway_junction,4,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1298999088,37.3212513,-121.899734,node,motorway_junction,3A,Unnamed Exit,http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/twoeightynorth.pdf;http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/twoeightysouth.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1299104387,37.3176869,-121.9355378,node,motorway_junction,,Unnamed Exit,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1299142171,37.3171059,-121.9331029,node,motorway_junction,5A,Unnamed Exit,http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/twoeightynorth.pdf;http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/twoeightysouth.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1299142177,37.3167015,-121.947986,node,motorway_junction,5B,Unnamed Exit,http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/twoeightynorth.pdf;http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/twoeightysouth.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1299142181,37.3194335,-121.940861,node,motorway_junction,,Unnamed Exit,http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/eighteightynorth.pdf;http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/eighteightysouth.pdf,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1299142209,37.3174784,-121.935859,node,motorway_junction,5C,Unnamed Exit,http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/twoeightynorth.pdf;http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/twoeightysouth.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1299177532,37.314826,-121.911421,node,motorway_junction,,Unnamed Exit,http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/twoeightynorth.pdf;http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/twoeightysouth.pdf,,,,,,,,5A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1316693137,37.7099775,-122.1656923,node,motorway_junction,33B,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1316698418,37.7291766,-122.1862199,node,motorway_junction,35,Unnamed Exit,http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/eighteightynorth.pdf;http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/eighteightysouth.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1316700693,33.8053262,-117.9054124,node,motorway_junction,,Unnamed Exit,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1316700718,33.7947605,-117.8932585,node,motorway_junction,,Unnamed Exit,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1316700766,33.7973902,-117.8965438,node,motorway_junction,107C,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1316700810,33.7928232,-117.8911461,node,motorway_junction,,Unnamed Exit,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1316708251,37.6565696,-122.1009927,node,motorway_junction,,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1316711109,33.7890269,-117.886743,node,motorway_junction,107C,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1330232982,34.0845995,-117.300837,node,motorway_junction,41,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1330357515,34.0904892,-117.302006,node,motorway_junction,42A,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1330535412,34.8053397,-120.4452725,node,motorway_junction,,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1333487028,33.9483642,-117.3017704,node,motorway_junction,,Unnamed Exit,bing_imagery_0.06m_200706,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1333809141,36.8845851,-119.7927194,node,motorway_junction,138A,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1333809158,36.3229761,-119.6451441,node,motorway_junction,87A,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1334292380,33.9876472,-117.347367,node,motorway_junction,34B,Unnamed Exit,bing_imagery_0.06m_200706;survey;image,AM909_DSCX7963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1334409940,33.9991255,-117.3711606,node,motorway_junction,52A,Unnamed Exit,bing_imagery_0.06m_200706;survey;image;CDOT,AM909_DSCX2112,,,,CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1335886018,34.4400748,-118.6106332,node,motorway_junction,13,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1335886054,38.7199269,-121.5405177,node,motorway_junction,309,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1335886230,34.7064485,-118.1702675,node,motorway_junction,44,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1338453103,34.265004,-118.4722902,node,motorway_junction,70,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1339371038,33.9732137,-117.4748844,node,motorway_junction,,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1340591762,38.0159473,-121.7514939,node,motorway_junction,,Unnamed Exit,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1340806161,34.1362422,-117.478641,node,motorway_junction,,Unnamed Exit,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1340806176,34.1366565,-117.4638498,node,motorway_junction,,Unnamed Exit,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1341338460,33.8763087,-118.120975,node,motorway_junction,16,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1341797218,37.7026169,-122.1126307,node,motorway_junction,33,Unnamed Exit,survey;http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/fiveeightyeast.pdf;http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/fiveeightywest.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1342446372,33.8725887,-118.2756568,node,motorway_junction,7A,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1342685818,39.3527087,-120.1492703,node,motorway_junction,190,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1343014264,37.7290147,-122.1384494,node,motorway_junction,31B,Unnamed Exit,survey;http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/fiveeightyeast.pdf;http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/fiveeightywest.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1344295730,37.6996416,-121.8035079,node,motorway_junction,I 580 East,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1346549391,33.7876818,-117.88009,node,motorway_junction,,Unnamed Exit,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1347103247,34.0104848,-118.2809589,node,motorway_junction,,Unnamed Exit,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1350383199,37.4054191,-121.968615,node,motorway_junction,,Unnamed Exit,,,,,,,,,,yes,Advisory speed limit signs say “Exit”,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1357347279,32.7494956,-117.1086303,node,motorway_junction,5B,Unnamed Exit,Caltrans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1357347309,32.7531247,-117.108439,node,motorway_junction,5B,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1357347321,32.7553196,-117.1089687,node,motorway_junction,5A,Unnamed Exit,Caltrans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1357372920,38.3896999,-121.950658,node,motorway_junction,,Unnamed Exit,http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/505.pdf,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1359340384,40.7561894,-114.1189548,node,motorway_junction,407,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1359340386,40.7488228,-114.1084893,node,motorway_junction,407,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1360202656,33.5431521,-117.1765344,node,motorway_junction,63,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1361122125,33.8770668,-118.1558266,node,motorway_junction,14A,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1361902353,32.7211437,-117.1553873,node,motorway_junction,1A,Unnamed Exit,Caltrans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1362370572,34.2850612,-118.4041911,node,motorway_junction,6A,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1362370674,34.2825026,-118.4159614,node,motorway_junction,45,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1362371895,34.2897582,-118.409516,node,motorway_junction,6B,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1362371964,34.2917229,-118.411627,node,motorway_junction,6A,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1362396314,34.2765308,-118.4234978,node,motorway_junction,45,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1362396340,34.2697025,-118.432464,node,motorway_junction,44C,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1363131929,33.8178522,-117.239803,node,motorway_junction,21,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1363196189,34.2702939,-118.4881012,node,motorway_junction,41,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1366369841,34.277699,-118.6080512,node,motorway_junction,34,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1366401710,34.2824168,-118.773594,node,motorway_junction,23,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1367293847,34.0508906,-117.7784538,node,motorway_junction,14B,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
